mou_Mean,totmrc_Mean,da_Mean,ovrmou_Mean,ovrrev_Mean,vceovr_Mean,datovr_Mean,roam_Mean,change_mou,change_rev,drop_vce_Mean,drop_dat_Mean,blck_vce_Mean,blck_dat_Mean,unan_vce_Mean,unan_dat_Mean,plcd_vce_Mean,plcd_dat_Mean,recv_vce_Mean,recv_sms_Mean,comp_vce_Mean,comp_dat_Mean,custcare_Mean,ccrndmou_Mean,cc_mou_Mean,inonemin_Mean,threeway_Mean,mou_cvce_Mean,mou_cdat_Mean,mou_rvce_Mean,owylis_vce_Mean,mouowylisv_Mean,iwylis_vce_Mean,mouiwylisv_Mean,peak_vce_Mean,peak_dat_Mean,mou_peav_Mean,mou_pead_Mean,opk_vce_Mean,opk_dat_Mean,mou_opkv_Mean,mou_opkd_Mean,drop_blk_Mean,attempt_Mean,complete_Mean,callfwdv_Mean,callwait_Mean,churn,months,uniqsubs,actvsubs,new_cell,crclscod,asl_flag,totcalls,totmou,totrev,adjrev,adjmou,adjqty,avgrev,avgmou,avgqty,avg3mou,avg3qty,avg3rev,avg6mou,avg6qty,avg6rev,prizm_social_one,area,dualband,refurb_new,hnd_price,phones,models,hnd_webcap,truck,rv,ownrent,lor,dwlltype,marital,adults,infobase,income,numbcars,HHstatin,dwllsize,forgntvl,ethnic,kid0_2,kid3_5,kid6_10,kid11_15,kid16_17,creditcd,eqpdays,Customer_ID
501,44.99,0,97,38.8,38.8,0,0,-113,5.95,11.33333333,0,1.333333333,0,50.33333333,0,156,0,24,0,95.33333333,0,1.666666667,9,8.106666667,13.33333333,0.333333333,405.5833333,0,77.87333333,12.33333333,26.75333333,0,0,55.33333333,0,214.31,0,50.66666667,0,269.1466667,0,12.66666667,156,95.33333333,0,0.666666667,1,53,1,1,N,C,N,1476,4954,1458.61,1232.94,4941,1467,30.07,120.51,35.78,539,105,75,297,62,55,S,GREAT LAKES AREA,N,R,9.989997864,9,2,NA,1,0,,6,M,S,1,M,7,1,C,D,1,G,U,U,U,U,U,Y,672,1000209
3206,83,3.96,536.75,53.675,53.675,0,15.855,265,3.3925,10.66666667,0,13,0,94.33333333,0,626.3333333,0,529.3333333,0,516.3333333,0,0,0,0,248.6666667,0,668.56,0,1513.583333,116.6666667,59.42666667,34.33333333,38.92666667,603,0,1138.446667,0,433.6666667,0,1043.686667,0,23.66666667,626.3333333,516.3333333,0,44.66666667,0,49,3,3,Y,A,N,53619,120999.05,7149.29,7052.9,120977.05,53602,146.94,2520.36,1116.71,3118,1443,166,2963,1489,142,S,CENTRAL/SOUTH TEXAS AREA,Y,N,149.9899902,8,5,WCMB,1,0,O,7,S,M,2,M,5,2,I,A,0,H,Y,Y,Y,Y,U,Y,77,1000210
1161,104.99,0,31.5,7.875,7.875,0,0,-43,-6.625,2.333333333,0,6,0,67,0,360,0,218,0,286.6666667,0,0,0,0,89.66666667,0,456.9266667,0,402.6366667,35.66666667,25.19333333,5.666666667,13.11333333,444,0,796.2066667,0,58.66666667,0,63.35666667,0,8.333333333,360,286.6666667,0,12.33333333,0,55,1,1,Y,A,N,36892,67399.05667,6179.28,6084.73,66608.06,36472,114.81,1256.76,688.15,1175,634,114,1216,670,116,U,HOUSTON AREA,Y,R,129.9899902,8,7,WCMB,0,0,O,8,S,A,3,M,5,2,C,A,0,I,U,U,U,U,U,Y,299,1000211
1155.5,89.99,6.435,4.75,1.6625,0,1.6625,0,-4.5,3.15,15,0.666666667,1.333333333,0,39.33333333,0,208,36.66666667,152,2.666666667,161,36,4,17.33333333,14.35333333,78,0,361.39,143.0333333,411.4366667,58.33333333,33.37,1.666666667,11.48,183.6666667,21.66666667,569.57,77.67333333,101.3333333,14.33333333,203.2566667,65.36,17,244.6666667,197,0,1.666666667,0,51,2,1,Y,BA,N,23924,53022.4,4590.73,4508.53,52793.4,23808,90.17,1055.87,476.16,1157,321,90,992,275,89,S,SOUTHWEST AREA,Y,N,199.9899902,7,6,WCMB,1,0,O,12,S,S,6,M,4,3,I,A,0,H,U,U,U,U,Y,Y,506,1000212
1814.25,75,0.7425,289.5,28.95,28.95,0,11.34,-1421.25,-56.67,22.66666667,0,10.66666667,0,54,0,403.6666667,0,236.3333333,0,324.6666667,0,0.333333333,1,0.69,104,0,699.73,0,616.78,106.6666667,123.0266667,28,101.2233333,430.6666667,0,927.74,0,122,0,388.7733333,0,33.33333333,403.6666667,324.6666667,0,22.66666667,1,53,1,1,N,A,N,26140,65225,3880.55,3743.05,64707,25935,93.58,1617.68,648.38,2288,954,153,2237,955,136,C,DALLAS AREA,Y,R,29.98999023,10,7,WCMB,0,0,,,,U,,,,,,,0,S,U,U,U,U,U,N,216,1000213
143.25,107.49,4.2075,0,0,0,0,0,-36.25,-3.2175,5,0,1.333333333,0,12.33333333,0,97.33333333,0,6.666666667,0,79.33333333,0,0,0,0,3.333333333,0,50.33,0,8.336666667,57,20.59666667,4.666666667,4.753333333,82,0,56.36,0,3.333333333,0,2.306666667,0,6.333333333,97.33333333,79.33333333,0,0.333333333,1,53,2,2,Y,AA,N,14395,29672.36,4780.94,4660.39,28829.36,13967,91.38,565.28,273.86,155,104,112,126,90,111,R,CENTRAL/SOUTH TEXAS AREA,N,N,29.98999023,1,1,NA,0,0,,,,U,,,,,,,0,G,U,U,U,U,U,N,1592,1000214
574.75,50,1.98,154,15.4,15.4,0,0,623.25,45.86,2.666666667,0,0,0,27,0,104.3333333,0,13,0,75,0,0,0,0,5.333333333,0,222.8666667,0,45.88666667,10.66666667,8.79,0.333333333,0.86,81,0,259.5266667,0,3.666666667,0,9.226666667,0,2.666666667,104.3333333,75,0,0.333333333,1,49,3,3,N,B,N,1791,5387,2463.19,2411.58,5387,1791,50.24,112.23,37.31,367,105,61,254,77,60,S,CHICAGO AREA,N,N,29.98999023,1,1,NA,0,0,,,,U,1,M,9,,C,,0,J,U,U,U,U,U,N,1485,1000215
1728.5,75,2.97,49,5.1175,4.825,0.2925,2.19,320.5,-1.1,21,0,27.66666667,0,60.66666667,1,488.6666667,1.333333333,283.6666667,0,388.6666667,0.333333333,0,0,0,112.6666667,0,622.8933333,0.673333333,529.67,67,57.59333333,49.66666667,85.19333333,616.6666667,0.333333333,1058.043333,0.673333333,46.33333333,0,94.52,0,48.66666667,490,389,0.666666667,26,0,53,2,2,Y,A,N,13205,27398.05,4224.85,3954.85,27398.05,13205,80.71,559.14,269.49,1622,805,102,1537,757,92,T,TENNESSEE AREA,T,N,99.98999023,5,3,WCMB,1,1,O,7,S,U,4,M,9,,C,A,0,N,U,U,U,Y,Y,Y,78,1000216
26.25,30,0,0,0,0,0,0,4.75,-0.27,0,0,0,0,0,0,0.666666667,0,16,0,0.666666667,0,0,0,0,12,0,0.39,0,11.77666667,0.666666667,0.39,0,0,16.66666667,0,12.16666667,0,0,0,0,0,0,0.666666667,0.666666667,0,0,0,49,1,1,Y,K,N,25453,62538.00667,4066.9,3749.6,62399.01,25395,78.12,1299.98,529.06,25,16,34,32,21,32,S,TENNESSEE AREA,N,R,9.989997864,5,2,NA,,,,,,,,,,,,,,,,,,,,,670,1000217
4.5,18.3875,0.2475,0,0,0,0,0,-4.5,-35.16,0,0,0,0,0.666666667,0,2.666666667,0,0,0,2,0,0,0,0,0,0,1.756666667,0,0,0,0,0,0,1.333333333,0,1.26,0,0.666666667,0,0.496666667,0,0,2.666666667,2,0,0,1,53,1,1,N,A,N,1027,2132.15,1972.03,1914.86,2104.15,1010,36.82,40.46,19.42,6,4,30,7,3,30,C,SOUTHWEST AREA,N,N,29.98999023,1,1,NA,0,0,O,13,M,M,3,M,9,,C,I,1,U,U,U,U,U,U,Y,1592,1000218
812.25,50,0.7425,4.5,0.595,0.4,0.195,0,-125.25,-2.29,28.33333333,0,4.333333333,0,116,0,352.6666667,0.333333333,362,0,220.6666667,0.333333333,0.333333333,0.333333333,0.116666667,292.3333333,0,173.96,0.056666667,220.7066667,67.66666667,34.36,47.66666667,24.69,455.6666667,0.333333333,310.6533333,0.056666667,86.66666667,0,84.00666667,0,32.66666667,353,221,0,8,1,49,3,2,Y,A,N,26063,35906.02,3085.92,2791.92,35562.02,25807,59.4,756.64,549.09,854,692,53,811,657,60,U,SOUTHWEST AREA,Y,N,199.9899902,10,8,WCMB,1,1,O,12,S,U,6,M,5,1,,A,0,N,U,U,U,U,U,Y,25,1000219
1.25,19.99,0.2475,0,0,0,0,0,1.75,0.7425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,1,1,N,A,N,72085,102388.08,4599.14,4484.14,102201.08,71978,91.51,2085.74,1468.94,1,0,19,633,444,35,S,SOUTHWEST AREA,Y,R,79.98999023,10,6,WCMB,1,1,O,13,S,M,2,M,6,2,C,A,0,U,U,U,U,U,U,Y,198,1000220
1458,84.99,0.99,90.75,22.6875,22.6875,0,0,36,-17.4375,6.666666667,0,3,0,66.33333333,0,350.6666667,0,94.33333333,0,277,0,2.333333333,3.666666667,1.903333333,31.66666667,0,620.6133333,0,346.43,69.33333333,66.72666667,29.33333333,58.34666667,261,0,668.07,0,108,0,298.97,0,9.666666667,350.6666667,277,0,19,1,53,2,2,N,A,N,25580,67355.11,4826.35,4723.87,66878.11,25367,96.41,1364.86,517.69,1446,464,112,1787,541,169,C,DALLAS AREA,Y,N,59.98999023,3,3,WCMB,0,0,O,5,S,U,2,M,6,2,C,A,0,G,Y,U,U,U,U,Y,452,1000221
149.25,73.9425,0,50,15,15,0,0.16,73.75,17.3975,2,0,1.333333333,0,3.333333333,0,32.33333333,0,28,0,26,0,0,0,0,15,1,93.38666667,0,33.12333333,4.666666667,2.24,10.66666667,18.37,44.33333333,0,69.17333333,0,9.333333333,0,57.33666667,0,3.333333333,32.33333333,26,0,0,0,53,3,0,N,A,N,1688,2716,1799.83,1758.83,2713,1685,35.18,54.26,33.7,125,49,76,104,43,68,U,DALLAS AREA,Y,N,149.9899902,4,3,WCMB,0,0,,,,U,,,,,,,0,N,U,U,U,U,U,N,329,1000222
174.25,75,0,0,0,0,0,0,-78.25,23.9,0,0,0.333333333,0,1,0,14.33333333,0,1,0,13,0,0,0,0,0,0,18.54333333,0,14.83666667,10,12.75,0,0,8,0,25.43333333,0,6,0,7.946666667,0,0.333333333,14.33333333,13,0,0,1,51,1,1,U,A,N,10112,39108.03,5139.24,5032.15,39012.03,10049,104.84,812.75,209.35,200,69,94,416,143,96,S,DALLAS AREA,N,R,9.989997864,4,2,NA,0,0,,,,U,,M,,,,,0,N,U,U,U,U,U,N,634,1000223
890,75,0.99,0,0,0,0,0,-217,18.3375,7.333333333,0,18.33333333,0,87.33333333,0,392.3333333,0,136,0,280.3333333,0,0,0,0,97.66666667,0,229.51,0,136.2866667,96.33333333,51.96666667,41.33333333,33.05333333,310.3333333,0,291.3366667,0,105,0,74.46,0,25.66666667,392.3333333,280.3333333,0,1.333333333,1,49,6,4,N,A,N,36493,59837.48,4437.82,4360.4,59833.48,36492,90.84,1246.53,760.25,962,722,80,831,596,85,S,DALLAS AREA,N,R,9.989997864,12,4,NA,1,0,O,10,S,M,6,M,5,2,C,A,0,H,U,Y,Y,U,U,Y,475,1000224
,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,2,2,N,A,N,14702,40689.04,3415.63,3340.28,40488.04,14592,128.47,1557.23,561.23,1403,477,142,1704,622,163,C,GREAT LAKES AREA,N,R,9.989997864,3,2,NA,0,0,O,2,M,B,1,M,5,,A,C,0,U,U,U,U,U,U,Y,902,1000225
