gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CLTV,City,Zip Code,Lat Long,Latitude,Longitude,Age,Under 30,Married,Referred a Friend,Number of Referrals,Offer,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Streaming Music,Premium Tech Support,Unlimited Data,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score
Male,0,Yes,No,8,,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,609.9,Yes,3683,Lakeside,92040,"32.909873, -116.906774",32.909873,-116.906774,51,No,Yes,Yes,1,None,47.91,23,No,No,Yes,0,0,383.28,993.18,2
Female,0,No,No,1,,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.65,79.65,Yes,2119,Oceanside,92056,"33.194742, -117.29032",33.194742,-117.29032,57,No,No,No,0,None,22.48,5,No,No,Yes,0,0,22.48,102.13,3
Female,1,Yes,No,28,,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.3,2812.2,Yes,4994,Santee,92071,"32.847336, -116.997605",32.847336,-116.997605,67,No,Yes,Yes,1,Offer C,16.43,20,No,Yes,Yes,0,0,460.04,3272.24,3
Female,0,Yes,Yes,1,,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,80.05,80.05,Yes,2943,Solana Beach,92075,"33.001813, -117.263628",33.001813,-117.263628,53,No,Yes,Yes,1,None,39.79,7,No,No,Yes,0,0,39.79,119.84,3
Male,0,Yes,Yes,29,,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,89.2,2698.35,Yes,5292,San Marcos,92078,"33.119028, -117.166036",33.119028,-117.166036,25,Yes,Yes,Yes,1,None,4,48,Yes,No,Yes,0,0,116,2814.35,1
Male,0,Yes,Yes,19,,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.65,1465.75,Yes,3427,Rancho Santa Fe,92091,"32.99356, -117.207121",32.99356,-117.207121,59,No,Yes,Yes,1,None,14.09,25,Yes,No,No,0,130,267.71,1863.46,2
Female,0,Yes,No,6,,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),19.5,146.3,Yes,5579,San Diego,92105,"32.741859, -117.090353",32.741859,-117.090353,62,No,Yes,Yes,1,None,31.7,0,No,No,No,0,0,190.2,336.5,3
Male,0,No,No,1,,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Mailed check,51.25,51.25,Yes,2180,San Diego,92106,"32.71346, -117.236378",32.71346,-117.236378,58,No,No,No,0,None,6.44,4,No,Yes,Yes,0,0,6.44,57.69,1
Male,0,No,No,1,,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,45.6,45.6,Yes,3037,San Diego,92109,"32.787836, -117.232376",32.787836,-117.232376,31,No,No,No,0,Offer E,11.73,24,No,No,Yes,0,0,11.73,57.33,1
Female,0,No,No,6,,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),49.65,267.35,Yes,4248,San Diego,92111,"32.805518, -117.169052",32.805518,-117.169052,49,No,No,No,0,Offer E,48.89,22,No,Yes,Yes,0,0,293.34,560.69,2
Male,0,Yes,Yes,15,,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20,288.05,Yes,4672,San Diego,92121,"32.898613, -117.202937",32.898613,-117.202937,59,No,Yes,Yes,1,None,31.14,0,No,No,No,0,0,467.1,755.15,1
Female,0,Yes,No,25,,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),34,853,Yes,5024,San Diego,92124,"32.827238, -117.089287",32.827238,-117.089287,19,Yes,Yes,Yes,1,Offer C,0,82,No,No,Yes,0,0,0,853,1
Male,1,Yes,No,10,,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,92.5,934.1,Yes,2415,San Diego,92126,"32.886925, -117.152162",32.886925,-117.152162,72,No,Yes,Yes,1,None,11.12,30,No,Yes,No,0,100,111.2,1145.3,1
Female,0,Yes,Yes,13,,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,88.35,1222.8,Yes,3740,San Diego,92129,"32.961064, -117.134917",32.961064,-117.134917,52,No,Yes,Yes,1,None,17.83,10,Yes,No,Yes,0,0,231.79,1454.59,2
Female,0,Yes,Yes,49,,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),107.95,5293.2,Yes,5785,San Diego,92130,"32.957195, -117.202542",32.957195,-117.202542,38,No,Yes,Yes,1,None,6.45,10,Yes,Yes,Yes,0,0,316.05,5609.25,2
Female,1,No,No,1,,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,74.45,Yes,4291,Indian Wells,92210,"33.537646, -116.291089",33.537646,-116.291089,75,No,No,No,0,None,39.61,16,No,No,Yes,0,0,39.61,114.06,3
Female,0,No,No,37,,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,64.75,2345.2,Yes,5554,Palm Desert,92211,"33.762759, -116.324817",33.762759,-116.324817,26,Yes,No,No,0,Offer C,3.27,71,Yes,No,Yes,0,0,120.99,2466.19,1
Male,0,No,No,26,,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,89.8,2335.3,Yes,3452,Blythe,92225,"33.674583, -114.71612",33.674583,-114.71612,49,No,No,No,0,Offer C,6.24,25,No,No,Yes,0,0,162.24,2497.54,1
Female,0,No,No,12,,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,95.5,1115.15,Yes,3538,Coachella,92236,"33.680031, -116.171678",33.680031,-116.171678,61,No,No,No,0,None,34.81,16,Yes,No,Yes,0,0,417.72,1532.87,2
Female,1,No,No,10,,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,29.65,291.4,Yes,5702,Imperial,92251,"32.858595, -115.662709",32.858595,-115.662709,76,No,No,No,0,None,0,20,No,Yes,No,0,110,0,401.4,2
Male,0,Yes,Yes,5,,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,84.5,453.75,Yes,5141,Joshua Tree,92252,"34.167236, -116.281511",34.167236,-116.281511,64,No,Yes,Yes,3,Offer E,36.88,8,No,No,Yes,0,0,184.4,638.15,1
Male,0,No,No,18,,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),90.7,1597.25,Yes,2931,Niland,92257,"33.345825, -115.596574",33.345825,-115.596574,26,Yes,No,No,0,None,28.59,26,Yes,No,Yes,0,0,514.62,2111.87,1
Female,1,No,No,3,,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.3,235.5,Yes,5165,Palm Springs,92262,"33.839989, -116.659215",33.839989,-116.659215,69,No,No,No,0,None,5.54,16,No,No,Yes,0,0,16.62,252.12,3
Female,0,No,No,54,,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),103.95,5639.05,Yes,6117,Parker Dam,92267,"34.273872, -114.192901",34.273872,-114.192901,20,Yes,No,No,0,None,43.47,82,Yes,No,Yes,0,0,2347.38,7986.43,3
Female,0,No,No,10,,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.75,799.65,Yes,5578,Seeley,92273,"32.790282, -115.689559",32.790282,-115.689559,39,No,No,No,0,None,5.63,26,No,No,Yes,0,0,56.3,855.95,1
Female,0,No,No,1,,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,50.8,50.8,Yes,4535,Thermal,92274,"33.53604, -116.119222",33.53604,-116.119222,20,Yes,No,No,0,None,22.82,27,No,Yes,Yes,0,0,22.82,73.62,2
Male,0,No,No,2,,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.25,144.55,Yes,5055,Vidal,92280,"34.264124, -114.717964",34.264124,-114.717964,42,No,No,No,0,Offer E,39.03,30,No,No,No,0,10,78.06,232.61,1
Male,0,Yes,No,32,,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,78.9,2447.95,Yes,5949,Westmorland,92281,"33.03679, -115.60503",33.03679,-115.60503,62,No,Yes,Yes,1,Offer C,22.57,11,No,No,Yes,0,0,722.24,3170.19,3
Male,0,No,No,36,,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.75,3050.15,Yes,5272,Winterhaven,92283,"32.852947, -114.850784",32.852947,-114.850784,22,Yes,No,No,0,Offer C,43.97,42,Yes,No,Yes,0,0,1582.92,4633.07,3
Male,0,No,No,53,,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),85.45,4517.25,Yes,4753,Landers,92285,"34.341737, -116.539416",34.341737,-116.539416,38,No,No,No,0,None,16.43,29,No,No,Yes,0,0,870.79,5388.04,1
Male,0,Yes,Yes,1,,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,19.9,Yes,5441,Angelus Oaks,92305,"34.1678, -116.86433",34.1678,-116.86433,46,No,Yes,Yes,4,Offer E,45.77,0,No,No,No,0,0,45.77,65.67,1
Male,1,No,No,12,,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,99.45,1200.15,Yes,2819,Apple Valley,92308,"34.424926, -117.184503",34.424926,-117.184503,76,No,No,No,0,None,21.89,26,No,No,Yes,0,0,262.68,1462.83,3
Female,0,No,No,1,,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.6,70.6,Yes,4063,Barstow,92311,"34.965648, -117.001509",34.965648,-117.001509,48,No,No,No,0,None,27.12,23,No,No,Yes,0,0,27.12,97.72,3
Female,0,No,No,5,,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81,389.6,Yes,3718,Big Bear City,92314,"34.278967, -116.773825",34.278967,-116.773825,61,No,No,No,0,Offer E,20.2,23,No,No,No,0,10,101,500.6,2
Male,0,No,No,6,,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,84.85,523.5,Yes,3420,Bloomington,92316,"34.059722, -117.39104",34.059722,-117.39104,61,No,No,No,0,Offer E,39.32,12,No,No,Yes,0,0,235.92,759.42,2
Female,1,No,No,26,,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,89.15,2277.65,Yes,4074,Ludlow,92338,"34.702766, -116.093376",34.702766,-116.093376,68,No,No,No,0,Offer C,9.09,12,No,No,Yes,0,0,236.34,2513.99,1
Female,1,Yes,No,1,,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.8,24.8,Yes,5377,Green Valley Lake,92341,"34.244411, -117.072654",34.244411,-117.072654,77,No,Yes,Yes,1,None,0,19,No,No,Yes,0,0,0,24.8,1
Male,0,No,No,64,,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),105.65,6903.1,Yes,4870,Highland,92346,"34.129677, -117.154277",34.129677,-117.154277,30,No,No,No,0,None,24.23,73,Yes,Yes,Yes,0,0,1550.72,8453.82,1
Male,0,No,No,13,,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.85,1008.7,Yes,5964,Newberry Springs,92365,"34.89326, -116.505958",34.89326,-116.505958,40,No,No,No,0,None,12.54,20,Yes,No,Yes,0,0,163.02,1171.72,1
Female,0,Yes,No,9,,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.45,853.1,Yes,4971,Redlands,92374,"34.064073, -117.166158",34.064073,-117.166158,62,No,Yes,Yes,3,Offer E,26.51,18,Yes,No,Yes,0,0,238.59,1091.69,2
Male,0,No,No,10,,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),72.15,794.25,Yes,2457,Rialto,92377,"34.156758, -117.404686",34.156758,-117.404686,49,No,No,No,0,None,33.75,11,Yes,No,No,0,80,337.5,1211.75,2
Female,0,No,No,2,,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,76.4,160.8,Yes,3005,Shoshone,92384,"35.924252, -116.188668",35.924252,-116.188668,39,No,No,No,0,Offer E,41.64,25,Yes,Yes,Yes,0,0,83.28,244.08,2
Female,1,No,No,20,,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,61.6,1174.35,Yes,3866,Wrightwood,92397,"34.358321, -117.618263",34.358321,-117.618263,67,No,No,No,0,None,27.11,27,No,No,Yes,0,0,542.2,1716.55,1
Male,0,Yes,No,9,,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.9,741.7,Yes,4748,Yermo,92398,"35.013299, -116.834092",35.013299,-116.834092,35,No,Yes,No,0,Offer E,19.18,27,No,No,Yes,0,0,172.62,914.32,2
Male,1,No,No,32,,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.15,3019.25,Yes,2246,Yucaipa,92399,"34.04597, -117.011825",34.04597,-117.011825,67,No,No,No,0,Offer C,25.45,18,No,No,Yes,0,0,814.4,3833.65,2
Female,0,Yes,No,70,,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),65.3,4759.75,Yes,5591,San Bernardino,92404,"34.183286, -117.221722",34.183286,-117.221722,57,No,Yes,Yes,1,Offer A,42.67,24,No,Yes,Yes,0,0,2986.9,7746.65,1
Male,0,No,No,1,,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.65,19.65,Yes,5717,San Bernardino,92411,"34.122501, -117.320138",34.122501,-117.320138,43,No,No,No,0,Offer E,17.25,0,No,No,No,0,0,17.25,36.9,2
Male,0,No,No,1,,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,84.65,84.65,Yes,4261,Riverside,92505,"33.920907, -117.489426",33.920907,-117.489426,25,Yes,No,No,0,None,22.3,51,No,No,No,0,40,22.3,146.95,1
Female,1,Yes,No,1,,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.55,69.55,Yes,5948,Riverside,92509,"34.004379, -117.447864",34.004379,-117.447864,76,No,Yes,Yes,1,None,12.46,22,No,No,Yes,0,0,12.46,82.01,2
Female,0,No,No,13,,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,31.05,347.25,Yes,5131,Lake Elsinore,92530,"33.655421, -117.391751",33.655421,-117.391751,46,No,No,No,0,None,0,16,No,No,Yes,0,0,0,347.25,2
Male,0,No,No,7,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,51,354.05,Yes,3736,Aguanga,92536,"33.482243, -116.827173",33.482243,-116.827173,56,No,No,No,0,None,34.49,22,No,No,Yes,0,0,241.43,595.48,1
Female,0,Yes,Yes,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.35,44.35,Yes,4599,Homeland,92548,"33.761894, -117.120868",33.761894,-117.120868,27,Yes,Yes,No,0,None,40.42,59,No,No,Yes,0,0,40.42,84.77,2
Female,0,No,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.7,586.05,Yes,3109,Moreno Valley,92557,"33.970661, -117.255039",33.970661,-117.255039,31,No,No,No,0,None,28.92,16,No,No,Yes,0,0,202.44,788.49,2
Male,0,No,Yes,54,Yes,Yes,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55,3092.65,Yes,5282,San Jacinto,92582,"33.806708, -117.02007",33.806708,-117.02007,43,No,No,No,0,None,6.7,16,No,No,Yes,0,0,361.8,3454.45,1
Female,1,No,No,5,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,84.85,415.55,Yes,3305,San Jacinto,92583,"33.796568, -116.924723",33.796568,-116.924723,66,No,No,No,0,None,27.35,27,No,No,No,0,20,136.75,572.3,1
Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,73.65,73.65,Yes,5443,Temecula,92590,"33.475493, -117.219551",33.475493,-117.219551,80,No,No,No,0,None,39.88,19,No,No,Yes,0,0,39.88,113.53,3
Male,0,Yes,Yes,33,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,73.9,2405.05,Yes,5374,Temecula,92591,"33.540604, -117.10909",33.540604,-117.10909,33,No,Yes,Yes,3,Offer C,33.32,4,Yes,Yes,Yes,0,0,1099.56,3504.61,1
Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.75,4458.15,Yes,4398,Temecula,92592,"33.507255, -117.029473",33.507255,-117.029473,38,No,Yes,Yes,5,None,19.41,4,No,No,Yes,0,0,1067.55,5525.7,2
Female,1,Yes,No,6,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.35,474.9,Yes,5721,Irvine,92620,"33.716136, -117.752574",33.716136,-117.752574,78,No,Yes,Yes,1,None,28.71,17,No,No,Yes,0,0,172.26,647.16,3
Female,0,No,No,8,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,84.95,668.4,Yes,4437,Capistrano Beach,92624,"33.458754, -117.665104",33.458754,-117.665104,35,No,No,No,0,None,32.31,6,No,No,Yes,0,0,258.48,926.88,1
Male,0,No,No,11,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,73.85,926.25,Yes,3634,Corona Del Mar,92625,"33.600987, -117.862734",33.600987,-117.862734,40,No,No,No,0,None,44.94,25,No,Yes,Yes,0,0,494.34,1420.59,2
Male,0,Yes,Yes,49,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),51.8,2541.25,Yes,5375,Costa Mesa,92627,"33.645672, -117.922613",33.645672,-117.922613,57,No,Yes,Yes,2,None,0,5,Yes,No,No,0,50,0,2591.25,2
Female,1,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,46,46,Yes,4531,Dana Point,92629,"33.477923, -117.705314",33.477923,-117.705314,69,No,Yes,Yes,1,None,7.74,19,No,No,Yes,0,0,7.74,53.74,1
Male,1,No,No,15,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,79.4,1156.1,Yes,3621,Lake Forest,92630,"33.644849, -117.684254",33.644849,-117.684254,78,No,No,No,0,None,17.23,12,No,No,Yes,0,0,258.45,1414.55,1
Male,1,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.8,1167.8,Yes,3327,Huntington Beach,92648,"33.679659, -118.016195",33.679659,-118.016195,78,No,Yes,Yes,1,None,45.9,5,No,No,Yes,0,0,734.4,1902.2,1
Male,1,Yes,No,44,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Mailed check,88.4,3912.9,Yes,2674,Laguna Beach,92651,"33.570023, -117.773669",33.570023,-117.773669,68,No,Yes,Yes,1,None,24.62,14,Yes,No,Yes,0,0,1083.28,4996.18,3
Female,0,No,Yes,5,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,46,221.7,Yes,4846,Newport Beach,92660,"33.634626, -117.874882",33.634626,-117.874882,56,No,No,No,0,None,23.89,14,No,No,Yes,0,0,119.45,341.15,1
Male,0,No,No,4,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),51.75,201.1,Yes,3865,Silverado,92676,"33.782346, -117.635263",33.782346,-117.635263,39,No,No,No,0,None,9.98,13,No,No,Yes,0,0,39.92,241.02,1
Male,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,94.4,2838.7,Yes,2792,Trabuco Canyon,92679,"33.631119, -117.567346",33.631119,-117.567346,52,No,Yes,Yes,1,Offer C,28.85,6,No,No,No,0,80,865.5,3784.2,1
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.15,70.15,Yes,3208,Mission Viejo,92692,"33.60693, -117.644253",33.60693,-117.644253,34,No,No,No,0,None,2.24,6,No,No,Yes,0,0,2.24,72.39,3
Male,0,No,No,9,No,No phone service,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),34.7,296.1,Yes,5352,Anaheim,92805,"33.830209, -117.906099",33.830209,-117.906099,43,No,No,No,0,None,0,9,No,No,Yes,0,0,0,296.1,1
Female,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,81.1,81.1,Yes,2075,Anaheim,92807,"33.848733, -117.788357",33.848733,-117.788357,53,No,No,No,0,None,22.86,24,Yes,No,Yes,0,0,22.86,103.96,3
Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.55,20.55,Yes,3797,Brea,92821,"33.930199, -117.862898",33.930199,-117.862898,25,Yes,Yes,Yes,1,None,37.92,0,No,No,No,0,0,37.92,58.47,3
Female,0,No,No,61,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,106.6,6428.4,Yes,4183,Brea,92823,"33.924143, -117.79387",33.924143,-117.79387,39,No,No,No,0,None,41.23,28,Yes,Yes,Yes,0,0,2515.03,8943.43,3
Male,0,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,106.75,6252.9,Yes,4508,Fullerton,92833,"33.877639, -117.961212",33.877639,-117.961212,47,No,Yes,Yes,7,None,49.31,21,No,Yes,No,0,40,2909.29,9202.19,1
Female,0,No,No,3,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.45,240.45,Yes,3591,Garden Grove,92841,"33.786738, -117.982564",33.786738,-117.982564,56,No,No,No,0,None,16.15,13,Yes,No,Yes,0,0,48.45,288.9,3
Female,0,No,No,3,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,97.9,315.3,Yes,4330,Garden Grove,92844,"33.766476, -117.969795",33.766476,-117.969795,40,No,No,No,0,None,30.18,7,Yes,Yes,Yes,0,0,90.54,405.84,3
Male,0,No,No,1,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,55.7,55.7,Yes,4629,Orange,92865,"33.828779, -117.848299",33.828779,-117.848299,62,No,No,No,0,None,48.22,22,Yes,No,Yes,0,0,48.22,103.92,1
Male,0,No,No,13,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,79.8,973.45,Yes,5067,Orange,92868,"33.787796, -117.875928",33.787796,-117.875928,61,No,No,No,0,None,30.88,3,No,No,Yes,0,0,401.44,1374.89,2
Female,0,Yes,No,18,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,39.05,669.85,Yes,2601,Yorba Linda,92887,"33.884073, -117.732197",33.884073,-117.732197,46,No,Yes,Yes,1,None,0,30,No,No,Yes,0,0,0,669.85,3
Female,1,Yes,No,3,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,83.9,267.4,Yes,3464,Camarillo,93010,"34.227846, -119.079903",34.227846,-119.079903,75,No,Yes,Yes,3,None,7.38,11,No,Yes,Yes,0,0,22.14,289.54,1
Female,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.85,69.85,Yes,5056,Moorpark,93021,"34.312945, -118.858169",34.312945,-118.858169,70,No,No,No,0,None,43.45,30,No,No,No,0,40,43.45,153.3,1
Female,0,No,No,1,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,53.55,53.55,Yes,2326,Oxnard,93030,"34.223244, -119.18012",34.223244,-119.18012,61,No,No,No,0,None,1.59,14,No,No,Yes,0,0,1.59,55.14,1
Female,0,Yes,Yes,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),93.9,6579.05,Yes,6173,Piru,93040,"34.432843, -118.730106",34.432843,-118.730106,38,No,Yes,Yes,1,Offer A,5.48,14,No,Yes,Yes,0,0,383.6,6962.65,1
Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,113.15,7856,Yes,4610,Santa Paula,93060,"34.402343, -119.094824",34.402343,-119.094824,48,No,Yes,Yes,1,Offer A,23.67,22,Yes,Yes,Yes,0,0,1609.56,9465.56,1
Female,1,Yes,No,26,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,84.95,2169.75,Yes,4316,Simi Valley,93065,"34.269449, -118.768471",34.269449,-118.768471,65,No,Yes,Yes,1,Offer C,18.26,3,Yes,No,Yes,0,0,474.76,2644.51,3
Male,0,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),80.5,896.9,Yes,5119,Somis,93066,"34.297628, -119.014627",34.297628,-119.014627,42,No,Yes,Yes,3,Offer D,11.5,27,No,No,Yes,0,0,126.5,1023.4,1
Male,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.3,19.3,Yes,4266,Summerland,93067,"34.420998, -119.60137",34.420998,-119.60137,61,No,No,No,0,None,49.2,0,No,No,No,0,0,49.2,68.5,3
Male,0,No,No,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,49.65,49.65,Yes,5338,Santa Barbara,93105,"34.037342, -119.80079",34.037342,-119.80079,60,No,No,No,0,None,4.18,8,No,No,No,0,40,4.18,93.83,3
Female,0,No,No,46,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),54.35,2460.15,Yes,2793,Santa Barbara,93108,"34.457541, -119.631072",34.457541,-119.631072,52,No,No,No,0,None,45.2,17,No,Yes,Yes,0,0,2079.2,4539.35,3
Male,0,No,No,4,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,88.45,370.65,Yes,2456,Santa Barbara,93110,"34.437945, -119.77191",34.437945,-119.77191,32,No,No,No,0,None,49.14,15,Yes,No,Yes,0,0,196.56,567.21,3
Male,1,No,No,22,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),90.5,1910.6,Yes,5014,Avenal,93204,"35.916943, -120.129921",35.916943,-120.129921,71,No,No,No,0,None,46.11,27,No,Yes,Yes,0,0,1014.42,2925.02,1
Male,0,Yes,No,9,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,94.85,890.6,Yes,3016,Buttonwillow,93206,"35.451402, -119.488413",35.451402,-119.488413,54,No,Yes,Yes,1,None,17.47,6,No,Yes,Yes,0,0,157.23,1047.83,2
