,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,TOTALAREA_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_3,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_11,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
15620,0.25,0.12596401028277635,0.06305379371966616,0.15181915003263818,0.05511811023622047,0.031797506738544465,0.7781451089202432,0.024227424325579432,0.9409904496869268,0.33940265133365277,1.0,1.0,0.0,1.0,0.0,1.0,0.4,0.0,0.0,0.5789473684210527,0.0,0.0,0.0,0.0,0.0,0.0,0.7086491114581079,0.8452976437451424,0.6421122287776907,0.0679,0.0656,0.9744766274734729,0.8333333333333335,0.0341,0.03142857142857143,0.1224,0.2404,0.2821,0.0304,0.047180913662137586,0.0749,0.025245901639344263,0.012100486650006577,0.0294,0.0,0.9870935467733867,0.7592120181405895,0.0172,0.0,0.069,0.1667,0.2083,0.009,0.0321,0.0328,0.01268705270006506,0.0,0.0375,0.0369,0.8342644320297947,0.8332873309412089,0.0343,0.0,0.069,0.1667,0.2083,0.0164,0.04721842465033127,0.0452,0.025432018258884904,0.0,0.1988,0.037037037037037035,0.25,0.037037037037037035,0.0,0.5233570863024545,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.125
15634,0.25,0.12596401028277635,0.2666851687639471,0.44278008726423196,0.2688413948256468,0.6309523809523809,0.5826790247358168,0.02566544940262591,0.43261020808298023,0.3668743012298355,0.24615384615384617,1.0,0.0,1.0,0.0,1.0,0.4,0.0,0.0,0.7368421052631579,0.0,1.0,1.0,0.0,0.0,0.0,0.8883048958274409,0.8813204407079451,0.6928278944797629,0.0124,0.0,0.9145397189561226,0.4444444444444444,0.0,0.0,0.069,0.0417,0.0833,0.0,0.01080560607681609,0.0128,0.0,0.0,0.0126,0.0,0.970185092546273,0.4444444444444444,0.0,0.0,0.069,0.0417,0.0833,0.0,0.011,0.0133,0.0,0.0,0.0125,0.0,0.44506517690875114,0.44452111509798514,0.0,0.0,0.069,0.0417,0.0833,0.0,0.01083184351666842,0.013,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.6022697281604645,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
15683,0.25,0.17737789203084833,0.22494263221666408,0.1771395197031642,0.22722159730033745,0.0,0.8212409233130645,0.027301367838898975,0.9666687749035482,0.8988979396262577,0.26153846153846155,1.0,0.0,1.0,0.0,0.0,0.4,0.5,0.5,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.39365560744328876,0.7261181528231224,0.33202611043691765,0.0487,0.0595,0.9587037568110124,0.7314814814814814,0.0347,0.0,0.1034,0.1667,0.0833,0.0459,0.041403658927998285,0.0512,0.0,0.0011837432592397739,0.0305,0.0369,0.9855927963981991,0.7314342403628118,0.0351,0.0,0.069,0.1667,0.0417,0.0222,0.0422,0.0305,0.0,0.0,0.0396,0.0541,0.7318435754189948,0.7314380347778084,0.035,0.0,0.069,0.1667,0.0417,0.0472,0.041329267010200864,0.0441,0.0,0.0,0.0257,0.2962962962962963,0.0,0.2962962962962963,0.0,0.9994721562417525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25
15688,0.5,0.09768637532133675,0.489522623326632,0.3687429140756519,0.437570303712036,0.3353548966756514,0.6728850581498318,0.03491102714569173,0.5262791727278477,0.35665229196613957,0.23076923076923078,1.0,0.0,1.0,1.0,0.0,0.6,0.5,0.5,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.5927549368753596,0.7866446941344419,0.7398268943293018,0.1845,0.0,0.9443647834815028,0.638888888888889,0.0,0.2380952380952381,0.1724,0.3333,0.375,0.0,0.16101422916443778,0.1923,0.0,0.2935683282914639,0.188,0.0,0.9805902951475738,0.6388888888888888,0.0,0.23808960870079204,0.1724,0.3333,0.375,0.0,0.1644,0.2003,0.0,0.2935768418437073,0.1863,0.0,0.6387337057728122,0.6388352194314104,0.0,0.2380952380952381,0.1724,0.3333,0.375,0.0,0.1610053633399937,0.1957,0.0,0.2936098943571244,0.1998,0.07407407407407407,0.0,0.07407407407407407,0.0,0.6035893375560833,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875
15715,0.0,0.02313624678663239,0.09395680888461685,0.12409386058336483,0.07761529808773904,0.42190307726864335,0.8589645197473287,0.03550734580149449,0.4354563278729998,0.5256348826066124,0.1076923076923077,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.4128868541610978,0.6023898284897117,0.3354523015719762,0.0696,0.072,0.9658732434757671,0.7777777777777778,0.0123,0.0,0.1379,0.1667,0.2083,0.0524,0.06066117470846261,0.0614,0.0,0.0,0.063,0.0553,0.9880940470235118,0.7777777777777777,0.0112,0.0,0.1379,0.1667,0.2083,0.0525,0.0551,0.056,0.0,0.0,0.0703,0.072,0.7783985102420852,0.777808446039194,0.0123,0.0,0.1379,0.1667,0.2083,0.0533,0.06067935639920076,0.0625,0.0,0.0,0.0484,0.14814814814814814,0.0,0.14814814814814814,0.0,0.40643969385062023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15724,0.75,0.10025706940874037,0.18872590496691058,0.14487923867111005,0.15748031496062992,0.05171832884097034,0.630320562016648,0.03110092033604931,0.4849155651128961,0.2950007985944737,0.07692307692307693,1.0,0.0,1.0,0.0,0.0,0.8,0.5,0.5,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.6072472351325562,0.6383100450810054,0.7224360933641578,0.0722,0.0445,0.9515342701462575,0.6851851851851853,0.0313,0.0,0.1724,0.1667,0.2083,0.0655,0.06023322991334119,0.0608,0.038032786885245896,0.014994081283703803,0.0735,0.0462,0.9830915457728864,0.685232426303855,0.0316,0.0,0.1724,0.1667,0.2083,0.067,0.0615,0.0633,0.03806115810019518,0.014908684308609766,0.0729,0.0445,0.6852886405959026,0.685205630692796,0.0315,0.0,0.1724,0.1667,0.2083,0.0667,0.06025870228204858,0.0619,0.03782197587218781,0.01494460190672507,0.0674,0.07407407407407407,0.0,0.07407407407407407,0.0,0.8192135128002112,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875
15772,0.0,0.22879177377892032,0.3001920156681175,0.37028893393341805,0.2688413948256468,0.266312893081761,0.3826081823011984,0.029947861696289102,0.41135918031750046,0.6970132566682639,0.09230769230769231,1.0,0.0,1.0,0.0,0.0,0.2,1.0,1.0,0.42105263157894735,0.0,0.0,0.0,0.0,0.0,0.0,0.905255394799382,0.6143305058935816,0.7569015280584499,0.1876,0.1182,0.9515342701462575,0.6851851851851853,0.0,0.2380952380952381,0.1724,0.3333,0.375,0.0,0.16101422916443778,0.1938,0.038032786885245896,0.013152702880441932,0.1912,0.1226,0.9830915457728864,0.685232426303855,0.0,0.23808960870079204,0.1724,0.3333,0.375,0.0,0.1644,0.2019,0.03806115810019518,0.013169337805938626,0.1894,0.1182,0.6852886405959026,0.685205630692796,0.0,0.2380952380952381,0.1724,0.3333,0.375,0.0,0.1610053633399937,0.1973,0.03782197587218781,0.013140943055913425,0.1546,0.0,0.0,0.0,0.0,0.6988651359197677,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
15777,0.25,0.017994858611825194,0.15386750241993893,0.1628474250180369,0.156355455568054,0.30216756513926324,0.6387035834464845,0.0318634694136024,0.9817215862374297,0.45248362881328863,0.16923076923076924,1.0,0.0,1.0,0.0,0.0,0.4,0.5,0.5,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.7429814991664287,0.7551327601560941,0.5737004699113558,0.1474,0.0636,0.9985661026670491,0.9907407407407408,0.0669,0.14285714285714285,0.1034,0.3333,0.375,0.0,0.12859741093398952,0.1118,0.0,0.0,0.1502,0.066,0.9994997498749375,0.9907879818594105,0.0675,0.1428064783071285,0.1034,0.3333,0.375,0.0,0.1313,0.1165,0.0,0.0,0.1489,0.0636,0.9906890130353828,0.9907535191829975,0.0673,0.14285714285714285,0.1034,0.3333,0.375,0.0,0.12861499631927648,0.1138,0.0,0.0,0.1259,0.0,0.0,0.0,0.0,0.7542887305357614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.0,0.3125
15787,0.25,0.02313624678663239,0.31409792122167995,0.25650187240182776,0.2744656917885264,0.42190307726864335,0.5304917645669757,0.03516169206737873,0.9897539687559295,0.24021721769685353,0.1076923076923077,1.0,0.0,1.0,0.0,1.0,0.4,0.5,0.5,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.6829861457598975,0.3271537697675509,0.8749276424259202,0.0825,0.0737,0.9472325781474047,0.6574074074074074,0.013,0.0,0.2069,0.1667,0.2083,0.0812,0.07189472558040012,0.0778,0.0,0.0,0.084,0.0765,0.9815907953976989,0.657454648526077,0.0131,0.0,0.2069,0.1667,0.2083,0.083,0.0735,0.0811,0.0,0.0,0.0833,0.0737,0.6573556797020488,0.6574661882417886,0.0131,0.0,0.2069,0.1667,0.2083,0.0826,0.07193185403302135,0.0792,0.0,0.0,0.0612,0.18518518518518517,0.25,0.18518518518518517,0.25,0.5864344154130378,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0625
15788,0.25,0.10025706940874037,0.11532898759682576,0.1780671316178239,0.10011248593925759,0.2997108041329739,0.726016884113584,0.026356756870857433,0.6011637467585857,0.2635361763296598,0.015384615384615385,1.0,1.0,1.0,0.0,0.0,0.4,0.5,0.5,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.3481209649963215,0.560878875404339,0.3671978773942279,0.2454,0.1465,0.9529681674792085,0.6944444444444445,0.0516,0.4761904761904762,0.1724,0.4583,0.5,0.4291,0.2131165079704718,0.2413,0.012786885245901639,0.006313297382612127,0.25,0.152,0.983591795897949,0.6944444444444444,0.0521,0.4761792174015841,0.1724,0.4583,0.5,0.4389,0.2176,0.2514,0.01268705270006506,0.006336190831159151,0.2477,0.1465,0.6945996275605218,0.6944521115097985,0.0519,0.4761904761904762,0.1724,0.4583,0.5,0.4366,0.21316647386686297,0.2457,0.012716009129442452,0.006312805977840763,0.2533,0.07407407407407407,0.0,0.07407407407407407,0.0,0.2903140670361573,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15799,0.0,0.12596401028277635,0.23708181311527934,0.28886522142439963,0.2125984251968504,0.2997108041329739,0.6254206269555463,0.03204816988221387,0.6746568844475366,0.20236383964222968,0.06153846153846154,1.0,0.0,1.0,0.0,0.0,0.2,0.5,0.5,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.6414937610895022,0.9227659634260726,0.6686648621662064,0.0619,0.047,0.9343275021508459,0.5740740740740742,0.0207,0.0,0.1034,0.1667,0.2083,0.0502,0.053921044185300096,0.0511,0.0,0.0,0.063,0.0488,0.9771885942971485,0.5739795918367347,0.0209,0.0,0.1034,0.1667,0.2083,0.0513,0.0551,0.0533,0.0,0.0,0.0625,0.047,0.5735567970204833,0.5741098537123931,0.0209,0.0,0.1034,0.1667,0.2083,0.0511,0.053948890524766015,0.0521,0.0,0.0,0.0516,0.14814814814814814,0.0,0.14814814814814814,0.0,0.15281076801266824,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.18181818181818182,0.0,0.125
15826,0.5,0.06940874035989718,0.05390540915583053,0.09063111966193699,0.047244094488188976,0.24368261455525608,0.8602632977153315,0.03456009625532993,0.86806653595598,0.592237661715381,0.26153846153846155,1.0,0.0,1.0,0.0,0.0,0.6,0.5,0.5,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.22022379895786534,0.32947517072588,0.6646027856803195,0.1485,0.1047,0.9572698594780613,0.7222222222222222,0.0651,0.1904761904761905,0.1379,0.3333,0.375,0.0705,0.12945330052423237,0.1534,0.0,0.0,0.1513,0.1087,0.9850925462731366,0.7222222222222223,0.0657,0.19044804350396027,0.1379,0.3333,0.375,0.0721,0.1322,0.1598,0.0,0.0,0.1499,0.1047,0.7225325884543755,0.7221915539608059,0.0656,0.1904761904761905,0.1379,0.3333,0.375,0.0717,0.12945630455358081,0.1562,0.0,0.0,0.1563,0.037037037037037035,0.0,0.037037037037037035,0.0,0.9540775930324624,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3125
15840,0.0,0.05141388174807198,0.12724253316275302,0.11914659703851307,0.10011248593925759,0.272868935309973,0.31418619753232185,0.03501393169248955,0.7649737524508253,0.513176808816483,0.18461538461538463,1.0,1.0,1.0,1.0,0.0,0.2,1.0,1.0,0.5789473684210527,0.0,0.0,0.0,0.0,1.0,1.0,0.8370148957629686,0.7151085452252229,0.4272923933949308,0.0412,0.0455,0.9414969888156008,0.6203703703703703,0.0043,0.0,0.069,0.1667,0.2083,0.0242,0.03594736279020006,0.0395,0.0,0.0,0.042,0.0473,0.9795897948974488,0.6203231292517006,0.0043,0.0,0.069,0.1667,0.2083,0.0248,0.0367,0.0411,0.0,0.0,0.0416,0.0455,0.6201117318435757,0.6203422577974055,0.0043,0.0,0.069,0.1667,0.2083,0.0246,0.035965927016510676,0.0402,0.0,0.0,0.0334,0.0,0.0,0.0,0.0,0.7627342306677224,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.0,0.0625
15873,0.0,0.03598971722365039,0.07481616361269244,0.12910983612189508,0.06524184476940383,0.266312893081761,0.9060747387685223,0.03548096002026428,0.8637657327177282,0.6566043762977161,0.1076923076923077,1.0,0.0,1.0,1.0,0.0,0.2,1.0,1.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.1060398687871468,0.3191011114288531,0.2973398274754442,0.1021,0.1245,0.9587037568110124,0.7314814814814814,0.0245,0.0,0.2069,0.1667,0.2083,0.1011,0.0890125173852573,0.1128,0.0,0.0,0.104,0.1292,0.9855927963981991,0.7314342403628118,0.0248,0.0,0.2069,0.1667,0.2083,0.1034,0.0909,0.1175,0.0,0.0,0.1031,0.1245,0.7318435754189948,0.7314380347778084,0.0247,0.0,0.2069,0.1667,0.2083,0.1029,0.08907350930697235,0.1148,0.0,0.0,0.1021,0.18518518518518517,0.5,0.18518518518518517,0.25,0.47215624175244125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25
15881,0.25,0.061696658097686374,0.1200222025167365,0.16831002851547738,0.12260967379077616,0.06922450584007186,0.7556526359289214,0.03407987503694009,0.5258364429827336,0.3074588723846031,0.015384615384615385,1.0,0.0,1.0,0.0,0.0,0.4,0.5,0.5,0.6842105263157895,0.0,0.0,0.0,0.0,0.0,0.0,0.5832699394013928,0.7596592367757081,0.8232519822085221,0.0619,0.0151,0.9371952968167478,0.5925925925925926,0.0,0.0,0.1379,0.1667,0.2083,0.0,0.053921044185300096,0.0626,0.0,0.0,0.063,0.0157,0.9781890945472735,0.592545351473923,0.0,0.0,0.1379,0.1667,0.2083,0.0,0.0551,0.0652,0.0,0.0,0.0625,0.0151,0.5921787709497198,0.592602815346398,0.0,0.0,0.1379,0.1667,0.2083,0.0,0.053948890524766015,0.0637,0.0,0.0,0.0544,0.5185185185185185,0.0,0.5185185185185185,0.0,0.8664555291633677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625
15955,0.0,0.05398457583547558,0.06925425266193284,0.09100903562716872,0.0719910011248594,0.09535040431266846,0.45286026329771534,0.027902963650947778,0.7991904370375056,0.8915508704679763,0.27692307692307694,1.0,0.0,1.0,1.0,1.0,0.2,1.0,1.0,0.3157894736842105,0.0,0.0,0.0,0.0,0.0,0.0,0.6097070519343372,0.4748266625988637,0.7340637177705499,0.3505,0.3545,0.9784915400057357,0.8611111111111113,0.0225,0.4761904761904762,0.3448,0.375,0.4167,0.0772,0.304803680325238,0.4915,0.012786885245901639,0.00789162172826516,0.3571,0.3678,0.9925962981490746,0.8611111111111112,0.0227,0.4761792174015841,0.3448,0.375,0.4167,0.079,0.3113,0.5121,0.01268705270006506,0.00795129829792521,0.3539,0.3545,0.8603351955307271,0.8611647805685896,0.0226,0.4761904761904762,0.3448,0.375,0.4167,0.0785,0.30486907140603636,0.5004,0.012716009129442452,0.007858799278536461,0.4002,0.07407407407407407,0.0,0.07407407407407407,0.0,0.5254684613354447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
15959,0.25,0.06940874035989718,0.11464756889210795,0.15364001786511836,0.10348706411698538,0.42190307726864335,0.48214180293996106,0.018910689407691982,0.9516792106761116,0.9677367832614598,0.1076923076923077,1.0,0.0,1.0,0.0,0.0,0.4,0.5,0.5,0.47368421052631576,0.0,0.0,0.0,0.0,0.0,0.0,0.5806146267489029,0.8487572387462603,0.5716189045641301,0.0619,0.0604,0.9260108976197303,0.5185185185185185,0.0454,0.0,0.1379,0.1667,0.2083,0.0519,0.053921044185300096,0.0527,0.0,0.0,0.063,0.0627,0.9741870935467734,0.5184240362811792,0.0458,0.0,0.1379,0.1667,0.2083,0.0531,0.0551,0.0549,0.0,0.0,0.0625,0.0604,0.5195530726256972,0.518492961634005,0.0457,0.0,0.1379,0.1667,0.2083,0.0528,0.053948890524766015,0.0536,0.0,0.0,0.0414,0.25925925925925924,0.5,0.25925925925925924,0.25,0.8318817629981525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875
15961,0.25,0.10025706940874037,0.2594738635312381,0.2888995774212389,0.19572553430821146,0.24602706648697212,0.5796091859023556,0.033335796006248156,0.5231168174056037,0.21178725443219934,0.2153846153846154,1.0,0.0,1.0,0.0,0.0,0.4,0.5,0.5,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.12508045863716374,0.5984093394504961,0.17372382860258054,0.0577,0.0705,0.9457986808144536,0.6481481481481483,0.0091,0.0,0.1379,0.1667,0.2083,0.026,0.050390499625548306,0.0534,0.025245901639344263,0.07483887938971459,0.0588,0.0731,0.9810905452726363,0.6481009070294785,0.0092,0.0,0.1379,0.1667,0.2083,0.0266,0.0514,0.0557,0.02537410540013012,0.07491613865076407,0.0583,0.0705,0.6480446927374295,0.6482197074247861,0.0092,0.0,0.1379,0.1667,0.2083,0.0264,0.050373330528972554,0.0544,0.025432018258884904,0.07485184230868333,0.0594,0.18518518518518517,0.0,0.18518518518518517,0.0,0.8184217471628398,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0625
15962,0.0,0.04884318766066838,0.11464756889210795,0.16528670079362354,0.10348706411698538,0.25023865678346807,0.44081704941259814,0.03583980664499514,0.7617481500221365,0.8530586168343715,0.015384615384615385,1.0,0.0,1.0,0.0,0.0,0.2,0.5,0.5,0.5263157894736842,1.0,1.0,0.0,1.0,1.0,0.0,0.7837380005924708,0.7390561204636329,0.30376165154703955,0.0326,0.0204,0.9331803842844852,0.5648148148148149,0.0034,0.0,0.0917,0.0833,0.125,0.0444,0.02845832887557505,0.0165,0.0,0.003288175720110483,0.0252,0.0,0.9761880940470234,0.5555555555555556,0.0039,0.0,0.1034,0.0833,0.125,0.0338,0.022,0.0126,0.0,0.0,0.0364,0.0,0.5567970204841702,0.5556168920783882,0.0039,0.0,0.1034,0.0833,0.125,0.0423,0.03144389525712483,0.0188,0.0,0.0,0.0231,0.0,0.0,0.0,0.0,0.6658749010292954,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
16000,0.0,0.10025706940874037,0.0702019210592225,0.12866320816298485,0.05511811023622047,1.0,0.6222327173977212,0.03078165238316376,0.49648978559230916,0.7629771601980514,0.1076923076923077,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.631578947368421,0.0,0.0,0.0,0.0,0.0,0.0,0.8381131689495641,0.7049409441201138,0.5362962608476893,0.1979,0.1272,0.9400630914826498,0.6111111111111112,0.0523,0.2538095238095238,0.1838,0.3333,0.0417,0.0,0.1712849042473521,0.1829,0.019016393442622948,0.004340391950545837,0.1513,0.0973,0.9790895447723862,0.6111111111111112,0.0,0.19044804350396027,0.1379,0.3333,0.0417,0.0,0.1304,0.1413,0.01268705270006506,0.0,0.1499,0.0954,0.6108007448789564,0.611095776980403,0.0442,0.1904761904761905,0.1379,0.3333,0.0417,0.0,0.12861499631927648,0.1397,0.018910987936093904,0.0016748260757536717,0.3257,0.0,0.0,0.0,0.0,0.5787806809184481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4375
16055,0.0,0.02313624678663239,0.3722373773954011,0.2745387707424331,0.3250843644544432,0.3353548966756514,0.835114233425822,0.03492422003630684,0.9812788564923155,0.4877815045519885,0.1076923076923077,1.0,1.0,1.0,0.0,0.0,0.2,0.5,0.5,0.5263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.2034862911489308,0.333184449595657,0.37446603320653943,0.0619,0.0627,0.9343275021508459,0.5740740740740742,0.0478,0.0,0.1379,0.1667,0.2083,0.0633,0.053921044185300096,0.0539,0.0,0.0,0.063,0.065,0.9771885942971485,0.5739795918367347,0.0482,0.0,0.1379,0.1667,0.2083,0.0648,0.0551,0.0561,0.0,0.0,0.0625,0.0627,0.5735567970204833,0.5741098537123931,0.0481,0.0,0.1379,0.1667,0.2083,0.0644,0.053948890524766015,0.0548,0.0,0.0,0.0476,0.0,0.0,0.0,0.0,0.995249406175772,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16063,0.5,0.04884318766066838,0.12128576037978939,0.15714432954272167,0.10011248593925759,0.3275774932614555,0.7625597733042092,0.03499018448938236,0.8973499462399596,0.654687749560773,0.046153846153846156,1.0,0.0,1.0,0.0,0.0,0.6,0.5,0.5,0.8421052631578947,0.0,0.0,0.0,0.0,1.0,1.0,0.42151977821629827,0.5281010583121295,0.3371731746140003,0.0113,0.034,0.9174075136220246,0.462962962962963,0.0024,0.0,0.069,0.0417,0.0833,0.0181,0.008986840697550015,0.0112,0.0,0.01354728396685519,0.0116,0.0353,0.9711855927963982,0.4628684807256236,0.0024,0.0,0.069,0.0417,0.0833,0.0185,0.0092,0.0117,0.0,0.01354205491365387,0.0115,0.034,0.4636871508379876,0.4630140767319901,0.0024,0.0,0.069,0.0417,0.0833,0.0184,0.00904406351877169,0.0114,0.0,0.013527441381087349,0.0124,0.0,0.0,0.0,0.0,0.8015307468989179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875
