,ID,Levy,Prod. year,Leather interior,Mileage,Cylinders,Doors,Wheel,Airbags,Airbags0,Category_Coupe,Category_Goods wagon,Category_Hatchback,Category_Jeep,Category_Microbus,Category_Minivan,Category_Sedan,Category_Universal,Fuel type_CNG,Fuel type_Diesel,Fuel type_Hybrid,Fuel type_LPG,Fuel type_Petrol,Fuel type_Plug-in Hybrid,Gear box type_Automatic,Gear box type_Manual,Gear box type_Tiptronic,Gear box type_Variator,Drive wheels_4x4,Drive wheels_Front,Drive wheels_Rear,merged1,tahmin,real,error,direction,abserror,percentage,abspercentage
19006,45792495,640.0,2013,1,101345,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,17835.078930480737,19444.0,1608.9210695192633,1.0,1608.9210695192633,0.08274640349307053,0.08274640349307053
14376,45576657,986.0,2010,0,145600,4,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,14677.312811973847,8467.0,-6210.312811973847,-1.0,6210.312811973847,-0.7334726363498106,0.7334726363498106
17688,45793482,-551.1910112795858,2001,1,115000,8,1,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,17595.929415758525,14113.0,-3482.9294157585246,-1.0,3482.9294157585246,-0.24678873490813608,0.24678873490813608
4077,45802851,1076.0,2020,1,6631,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,79209.99632766537,90919.0,11709.003672334627,1.0,11709.003672334627,0.1287850028303724,0.1287850028303724
7456,45774077,784.0,2017,1,77368,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,13698.010709676513,3136.0,-10562.010709676513,-1.0,10562.010709676513,-3.3679881089529697,3.3679881089529697
12365,45793405,1109.0,2008,0,166000,4,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,14804.926567351577,6272.0,-8532.926567351577,-1.0,8532.926567351577,-1.3604793634170242,1.3604793634170242
14078,45769463,749.0,2014,1,0,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,17003.87088501925,6429.0,-10574.870885019249,-1.0,10574.870885019249,-1.6448702574302767,1.6448702574302767
6373,45433543,1058.0,2012,0,132000,6,1,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,34538.14131272449,21639.0,-12899.141312724489,-1.0,12899.141312724489,-0.5961061653830809,0.5961061653830809
11370,45065028,-115.05901127958589,2017,0,53000,4,1,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,24280.432234382264,18189.0,-6091.432234382264,-1.0,6091.432234382264,-0.33489648877795725,0.33489648877795725
19107,45650252,919.0,2012,1,271701,6,1,1,12,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,14881.797539741172,26657.0,11775.202460258828,1.0,11775.202460258828,0.44173021946426183,0.44173021946426183
17966,45472743,586.0,2012,0,74000,4,1,1,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,16245.903121693533,8154.0,-8091.903121693533,-1.0,8091.903121693533,-0.9923844888022483,0.9923844888022483
15404,45787908,779.0,2013,1,88000,5,1,1,16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,19100.428814098075,21639.0,2538.5711859019248,1.0,2538.5711859019248,0.11731462571754354,0.11731462571754354
3866,45451302,1750.0,2008,1,182000,6,1,1,10,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,20873.93116175738,20385.0,-488.9311617573803,-1.0,488.9311617573803,-0.023984849730555816,0.023984849730555816
9304,45772382,1058.0,2012,1,128202,6,1,1,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,13201.669024805746,4861.0,-8340.669024805746,-1.0,8340.669024805746,-1.7158339898798078,1.7158339898798078
2744,45780318,761.0,2010,0,132540,4,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,13469.97060629648,7840.0,-5629.97060629648,-1.0,5629.97060629648,-0.7181084957010816,0.7181084957010816
14589,45803582,1017.0,2017,1,470507,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,20689.464211515122,13799.0,-6890.464211515122,-1.0,6890.464211515122,-0.4993451852681442,0.4993451852681442
14683,45310679,900.0,2015,0,84130,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,17008.520936768276,22266.0,5257.479063231724,1.0,5257.479063231724,0.23612139869000826,0.23612139869000826
9924,45798074,687.0,2010,1,159048,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,14860.65274202023,13771.0,-1089.6527420202292,-1.0,1089.6527420202292,-0.07912662421176597,0.07912662421176597
8920,45642782,394.0,2014,1,179381,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,9203.347713776504,11133.0,1929.652286223496,1.0,1929.652286223496,0.17332725107549593,0.17332725107549593
15887,45794923,-584.7890112795859,2004,1,95140,6,1,0,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,14082.179390817708,13799.0,-283.1793908177078,-1.0,283.1793908177078,-0.020521732793514588,0.020521732793514588
18948,45799218,-1524.3560112795858,1998,0,300000,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,5557.412435532367,5018.0,-539.4124355323675,-1.0,539.4124355323675,-0.10749550329461288,0.10749550329461288
10422,45778746,-1088.1170112795858,2005,1,140000,4,1,0,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,8227.108326802165,9095.0,867.8916731978352,1.0,867.8916731978352,0.09542514273752999,0.09542514273752999
4842,45793455,1185.0,2009,1,0,6,1,1,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,6234.4158298653565,14113.0,7878.5841701346435,1.0,7878.5841701346435,0.5582501360543218,0.5582501360543218
12357,45767579,-316.3260112795859,2010,1,250000,4,1,1,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,13973.03760486086,16308.0,2334.9623951391404,1.0,2334.9623951391404,0.1431789548159885,0.1431789548159885
5974,45804107,877.0,2017,1,69088,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,44055.38013267411,45210.0,1154.6198673258914,1.0,1154.6198673258914,0.025539037100771763,0.025539037100771763
13042,45813966,891.0,2016,1,56795,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,10027.152477377533,9408.0,-619.1524773775327,-1.0,619.1524773775327,-0.06581127523145543,0.06581127523145543
12187,45796783,1347.0,2008,1,234278,4,1,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,12710.877041403077,13589.0,878.1229585969231,1.0,878.1229585969231,0.06462013088504844,0.06462013088504844
9415,45776469,-618.3870112795859,2008,0,218000,4,0,1,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,12874.348356502294,13485.0,610.6516434977057,1.0,610.6516434977057,0.045283770374320034,0.045283770374320034
9472,44232129,1267.0,2013,0,77000,4,1,0,10,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,15083.140299266162,10349.0,-4734.140299266162,-1.0,4734.140299266162,-0.45744905780907935,0.45744905780907935
3176,45760689,584.0,2014,1,65282,4,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,18479.551487790795,15994.0,-2485.5514877907954,-1.0,2485.5514877907954,-0.15540524495378238,0.15540524495378238
18467,45789904,958.7929887204141,2005,0,201500,8,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,21022.615631435056,28225.0,7202.384368564944,1.0,7202.384368564944,0.2551774798428678,0.2551774798428678
12575,45787196,891.0,2016,0,20900,4,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,25616.557982012608,21012.0,-4604.557982012608,-1.0,4604.557982012608,-0.21913944327111212,0.21913944327111212
11848,45809841,584.0,2014,1,1000,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,21666.005076297024,18519.0,-3147.005076297024,-1.0,3147.005076297024,-0.16993385583978746,0.16993385583978746
13170,45815569,1347.0,2008,0,192000,4,1,1,8,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,20609.29209031354,11917.0,-8692.292090313538,-1.0,8692.292090313538,-0.7294027096008675,0.7294027096008675
7516,43767061,1774.667988720414,2006,1,37440,5,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,23892.35066618573,35850.0,11957.649333814272,1.0,11957.649333814272,0.3335467038720857,0.3335467038720857
5455,45730150,530.0,2013,1,48088,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,19974.410239553978,25591.0,5616.589760446022,1.0,5616.589760446022,0.2194751967662859,0.2194751967662859
4885,44284905,639.0,2014,0,93669,4,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,17577.39333509663,17876.0,298.606664903371,1.0,298.606664903371,0.016704333458456646,0.016704333458456646
6619,45805725,-786.1630112795858,2002,1,384000,6,1,1,12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,15005.84535240534,11917.0,-3088.8453524053402,-1.0,3088.8453524053402,-0.2591965555429504,0.2591965555429504
9276,45803366,891.0,2016,1,322292,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,15604.543164881923,15681.0,76.45683511807692,1.0,76.45683511807692,0.004875762713989983,0.004875762713989983
12508,45184417,779.0,2013,0,176000,4,1,1,8,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,28260.961107060415,38260.0,9999.038892939585,1.0,9999.038892939585,0.26134445616674296,0.26134445616674296
10176,45803317,891.0,2016,1,19088,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,29750.011144526543,21918.0,-7832.011144526543,-1.0,7832.011144526543,-0.35733238181068266,0.35733238181068266
12868,45813914,1018.0,2011,1,304082,6,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,6394.397282304433,2038.0,-4356.397282304433,-1.0,4356.397282304433,-2.137584534987455,2.137584534987455
7397,45810299,1079.0,2018,1,1166,4,1,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,29491.328268523408,25716.0,-3775.328268523408,-1.0,3775.328268523408,-0.1468085343180669,0.1468085343180669
2622,45727602,642.0,2012,1,201897,4,1,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,18540.944811647663,21940.0,3399.0551883523367,1.0,3399.0551883523367,0.15492503137430888,0.15492503137430888
6463,45800505,-1255.8930112795858,2005,0,150000,4,1,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,7998.0965889878735,7527.0,-471.0965889878735,-1.0,471.0965889878735,-0.0625875633038227,0.0625875633038227
229,45768507,1811.0,2010,1,357246,8,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,33918.927583361365,40142.0,6223.072416638635,1.0,6223.072416638635,0.15502646646003276,0.15502646646003276
13856,45797697,1347.0,2008,1,63984,4,1,1,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,13700.45678570699,15053.0,1352.5432142930094,1.0,1352.5432142930094,0.08985207030445821,0.08985207030445821
2386,44817082,-461.63201127958587,2011,0,128000,4,1,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,17372.715034118966,14950.0,-2422.7150341189663,-1.0,2422.7150341189663,-0.16205451733237233,0.16205451733237233
11613,45809406,595.0,2015,1,122637,4,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,18453.42546137529,28015.0,9561.57453862471,1.0,9561.57453862471,0.3413019646126972,0.3413019646126972
10381,45729983,880.0,2018,1,30084,4,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,46824.426333585354,40634.0,-6190.426333585354,-1.0,6190.426333585354,-0.15234597464156505,0.15234597464156505
1306,45794333,781.0,2012,1,91000,4,1,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,17778.15392318571,23521.0,5742.84607681429,1.0,5742.84607681429,0.2441582448371366,0.2441582448371366
9074,45323823,777.0,2014,1,105600,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,20760.213755026773,22266.0,1505.7862449732274,1.0,1505.7862449732274,0.06762715552740624,0.06762715552740624
16298,45789481,765.0,2015,1,0,4,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,15598.091789868211,14500.0,-1098.091789868211,-1.0,1098.091789868211,-0.07573046826677317,0.07573046826677317
2521,45733016,891.0,2016,1,263886,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,16533.266700631957,15681.0,-852.2667006319571,-1.0,852.2667006319571,-0.05435027744607851,0.05435027744607851
9448,45791262,3475.539988720414,2014,1,53065,6,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,56687.195685541985,51746.0,-4941.195685541985,-1.0,4941.195685541985,-0.095489423057666,0.095489423057666
11701,45802698,640.0,2013,1,238939,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,28015.267397473006,24283.0,-3732.267397473006,-1.0,3732.267397473006,-0.15369877681806227,0.15369877681806227
13840,44473357,1528.0,2007,0,158000,4,1,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,19518.556764225785,15681.0,-3837.5567642257847,-1.0,3837.5567642257847,-0.24472653301612043,0.24472653301612043
1809,45756358,19.225988720414115,2003,1,181000,4,1,1,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,18687.554504147225,19444.0,756.4454958527749,1.0,756.4454958527749,0.038903800445010024,0.038903800445010024
12825,45789666,-47.86301127958588,2007,1,215000,6,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,17846.87239315475,18817.0,970.1276068452498,1.0,970.1276068452498,0.0515559125708269,0.0515559125708269
10620,45792611,-584.7890112795859,2004,0,223000,4,0,1,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,13356.82819853787,13799.0,442.1718014621292,1.0,442.1718014621292,0.03204375689992965,0.03204375689992965
6765,45809094,640.0,2013,1,99108,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,28268.257683306474,26017.0,-2251.257683306474,-1.0,2251.257683306474,-0.08653025649792344,0.08653025649792344
12321,43813860,3643.315988720414,2017,1,32000,4,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,55592.631965903405,53314.0,-2278.631965903405,-1.0,2278.631965903405,-0.042739842553614536,0.042739842553614536
6725,45797138,707.0,2011,1,107005,4,1,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,17013.162628293565,16549.0,-464.1626282935649,-1.0,464.1626282935649,-0.028047774989036493,0.028047774989036493
15087,45787895,-383.4150112795859,2004,1,170000,6,1,1,12,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,18380.95866802644,15681.0,-2699.95866802644,-1.0,2699.95866802644,-0.17218026069934572,0.17218026069934572
18172,45809935,503.0,2012,1,113971,4,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,18592.970843350337,14069.0,-4523.9708433503365,-1.0,4523.9708433503365,-0.32155596299312933,0.32155596299312933
12889,45797511,528.0,2014,1,32844,4,1,1,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,24688.723447096403,14113.0,-10575.723447096403,-1.0,10575.723447096403,-0.7493604086371716,0.7493604086371716
1707,45730622,730.0,2016,1,54500,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,27252.50099036694,29094.0,1841.4990096330584,1.0,1841.4990096330584,0.0632948033832769,0.0632948033832769
4333,45789403,585.0,2013,1,121000,4,1,1,8,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,17444.145621265834,18817.0,1372.854378734166,1.0,1372.854378734166,0.0729581962445749,0.0729581962445749
714,45097806,645.0,2011,0,195200,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,16839.63710529518,14426.0,-2413.63710529518,-1.0,2413.63710529518,-0.16731159748337585,0.16731159748337585
14228,45806031,751.0,2013,1,100000,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,11176.045883282299,5645.0,-5531.045883282299,-1.0,5531.045883282299,-0.9798132654175906,0.9798132654175906
1922,45774693,52.716988720414115,2007,1,199000,6,1,1,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,19316.47799671603,19757.0,440.52200328397157,1.0,440.52200328397157,0.022297008821378327,0.022297008821378327
734,45647622,1811.0,2010,1,275240,8,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,31111.142139146403,15681.0,-15430.142139146403,-1.0,15430.142139146403,-0.9840024321884066,0.9840024321884066
17414,45813936,2070.0,2018,1,40110,8,1,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,25555.67565359225,15994.0,-9561.67565359225,-1.0,9561.67565359225,-0.5978289141923377,0.5978289141923377
1399,45728728,421.8669887204141,2013,0,72000,4,1,1,12,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,12674.540658141861,23207.0,10532.459341858139,1.0,10532.459341858139,0.4538483794483621,0.4538483794483621
18408,45647934,642.0,2012,1,157464,4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,12687.569540117642,8154.0,-4533.569540117642,-1.0,4533.569540117642,-0.5559933210838413,0.5559933210838413
18844,45785906,119.91298872041412,2013,0,88500,4,1,1,8,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,17725.38640890612,20385.0,2659.613591093879,1.0,2659.613591093879,0.1304691484470875,0.1304691484470875
10571,45776515,-938.6380112795858,2008,0,278000,4,1,0,6,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,8359.910917699475,10492.0,2132.0890823005248,1.0,2132.0890823005248,0.20321093045182279,0.20321093045182279
15650,45790277,-306.4820112795859,2011,1,136000,4,1,1,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,17004.87614958018,16400.0,-604.8761495801809,-1.0,604.8761495801809,-0.03688269204757201,0.03688269204757201
11662,45761683,-1054.6260112795858,2003,0,180000,4,1,1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,10034.63027903965,9408.0,-626.6302790396494,-1.0,626.6302790396494,-0.06660610959179947,0.06660610959179947
13371,44555129,2468.776988720414,2009,1,220000,6,1,1,6,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,43717.27785004972,42337.0,-1380.2778500497225,-1.0,1380.2778500497225,-0.03260216477430433,0.03260216477430433
6097,45522622,-685.4760112795859,2007,0,15000,4,1,1,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,10694.356423950123,12858.0,2163.643576049877,1.0,2163.643576049877,0.16827217110358353,0.16827217110358353
5118,45789168,1451.0,2011,1,110000,4,1,1,12,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,12337.67694006012,12858.0,520.3230599398794,1.0,520.3230599398794,0.040466873537088145,0.040466873537088145
10255,45760292,1462.120988720414,2012,1,152000,6,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,29391.30388899942,32929.0,3537.6961110005795,1.0,3537.6961110005795,0.1074340584591266,0.1074340584591266
4548,45768867,1058.0,2012,1,185642,6,0,1,12,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,11602.404488419834,5331.0,-6271.404488419834,-1.0,6271.404488419834,-1.1764030178990497,1.1764030178990497
977,45732613,891.0,2016,1,105645,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,43962.17424827414,54458.0,10495.82575172586,1.0,10495.82575172586,0.19273248653505198,0.19273248653505198
2609,45667252,-316.3260112795859,2011,1,107000,4,1,1,10,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,17853.06302257452,16308.0,-1545.063022574519,-1.0,1545.063022574519,-0.09474264303253122,0.09474264303253122
7300,45804627,891.0,2016,1,116887,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,43170.776695096676,38894.0,-4276.776695096676,-1.0,4276.776695096676,-0.10995980601369558,0.10995980601369558
18211,45808180,1025.881988720414,2008,0,249600,6,1,1,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,17794.314536530885,28852.0,11057.685463469115,1.0,11057.685463469115,0.3832554229678745,0.3832554229678745
18740,45733072,765.0,2015,1,371964,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,11779.368637864613,12544.0,764.6313621353875,1.0,764.6313621353875,0.060955944047782804,0.060955944047782804
1353,45809078,790.0,2009,1,159634,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,14399.19805994236,5018.0,-9381.19805994236,-1.0,9381.19805994236,-1.8695093782268555,1.8695093782268555
12275,45787202,585.0,2013,0,89000,4,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,17852.155067158637,14113.0,-3739.1550671586374,-1.0,3739.1550671586374,-0.26494402799962,0.26494402799962
12623,45730277,640.0,2013,1,97035,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,30052.459969801806,35309.0,5256.540030198194,1.0,5256.540030198194,0.1488725262737034,0.1488725262737034
72,45797480,1249.0,2017,1,111643,4,1,1,4,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,40913.478552510875,43952.0,3038.5214474891254,1.0,3038.5214474891254,0.06913272314090657,0.06913272314090657
15265,45803478,639.0,2014,1,291437,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,11364.687804192503,11604.0,239.31219580749712,1.0,239.31219580749712,0.020623250241942184,0.020623250241942184
1683,45789862,-1457.2670112795859,1996,0,300000,4,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,5872.372678754424,5645.0,-227.37267875442376,-1.0,227.37267875442376,-0.04027859676783415,0.04027859676783415
8597,45769778,442.0,2017,1,47672,4,1,1,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,14301.945839480566,1882.0,-12419.945839480566,-1.0,12419.945839480566,-6.599333602274477,6.599333602274477
13759,45784972,52.716988720414115,2016,1,31000,4,0,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,23523.266574797344,19757.0,-3766.266574797344,-1.0,3766.266574797344,-0.19062947688400791,0.19062947688400791
13692,45772764,1053.0,2014,1,219030,6,1,1,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,18091.643425485003,29793.0,11701.356574514997,1.0,11701.356574514997,0.39275523023915004,0.39275523023915004
10758,45803487,639.0,2014,1,636908,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,11180.78298495524,8467.0,-2713.78298495524,-1.0,2713.78298495524,-0.32051293078483994,0.32051293078483994
11899,45755781,761.0,2010,0,162424,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,9945.80267365625,14426.0,4480.19732634375,1.0,4480.19732634375,0.3105640736409088,0.3105640736409088
13527,45771217,1850.0,2008,1,494317,6,1,1,12,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,9629.478185367381,4547.0,-5082.478185367381,-1.0,5082.478185367381,-1.117765160626211,1.117765160626211
18500,45786465,891.7039887204141,2013,1,101000,8,1,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,24829.990265612534,27598.0,2768.009734387466,1.0,2768.009734387466,0.10029747570068359,0.10029747570068359
12204,45656813,603.0,2015,1,143619,6,1,1,12,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,17964.957436212895,13956.0,-4008.957436212895,-1.0,4008.957436212895,-0.28725691001812087,0.28725691001812087
4740,45730460,640.0,2013,1,169679,4,1,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,29200.75050342791,27889.0,-1311.7505034279093,-1.0,1311.7505034279093,-0.04703469121976081,0.04703469121976081
18717,45797328,583.0,2011,1,52274,4,1,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,16290.644638920483,13808.0,-2482.644638920483,-1.0,2482.644638920483,-0.17979755496237565,0.17979755496237565
10507,45787023,-282.8350112795859,2005,0,273094,4,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,12752.58229359236,16621.0,3868.4177064076393,1.0,3868.4177064076393,0.23274277759506884,0.23274277759506884
11558,45553463,-81.46101127958588,2010,1,141000,4,1,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,11013.299093916254,18503.0,7489.700906083746,1.0,7489.700906083746,0.4047830571303976,0.4047830571303976
