,ID,approv_in_adv,open_credit,business_or_commercial,loan_amount,term,property_value,income,Credit_Score,LTV,dtir1,tahmin,real,prob,correct,
19671,44614,0,0,1,136500,360,298000,3180,667,45.80536913,56,1,1,0.692891899041008,TRUE,0.531284302963776
7257,32162,0,0,0,256500,240,408000,3180,679,62.86764706,41,0,0,0.420586200008107,TRUE,0.531798245614035
136637,162043,0,0,0,186500,360,808000,3180,680,23.08168317,49,0,0,0.432022564288966,TRUE,0.532311062431544
30763,55746,0,0,0,116500,360,338000,3180,685,34.46745562,30,0,0,0.429646389536561,TRUE,0.532822757111597
28955,53932,0,0,0,286500,360,368000,3180,692,77.85326087,44,0,0,0.436319753509099,TRUE,0.533333333333333
15319,40247,0,0,1,256500,360,278000,3180,699,92.26618705,52,1,1,0.642261602960518,TRUE,0.533842794759825
14927,39855,1,0,0,176500,324,338000,3180,710,52.21893491,43,0,0,0.403372318978545,TRUE,0.534351145038168
9346,34256,0,0,0,186500,324,228000,3180,720,81.79824561,37,0,0,0.470871268349988,TRUE,0.534858387799564
1411,26303,1,0,0,226500,360,268000,3180,722,84.51492537,42,0,0,0.462240603886594,TRUE,0.535364526659412
76316,101474,0,0,0,206500,360,218000,3180,724,94.72477064,45,1,0,0.56681949372271,FALSE,0.534782608695652
122639,148004,0,0,1,56500,240,238000,3180,729,23.7394958,35,1,0,0.607061524083584,FALSE,0.534201954397394
94117,119346,1,0,0,286500,360,358000,3180,741,80.02793296,44,0,0,0.417683116258146,TRUE,0.53470715835141
115720,141054,0,0,0,146500,360,358000,3180,741,40.92178771,37,0,0,0.424510908163478,TRUE,0.535211267605634
87726,112928,0,0,0,136500,360,338000,3180,746,40.38461538,46,0,0,0.430542507603173,TRUE,0.535714285714286
70916,96053,0,0,0,176500,360,258000,3180,754,68.41085271,31,0,0,0.437166360546275,TRUE,0.536216216216216
72532,97675,0,0,0,266500,324,278000,3180,759,95.86330935,49,1,1,0.579454666495892,TRUE,0.536717062634989
136590,161996,1,0,0,136500,360,148000,3180,769,92.22972973,25,0,1,0.498455296460563,FALSE,0.5361380798274
29450,54429,0,0,0,146500,360,778000,3180,773,18.83033419,28,0,0,0.431805621493832,TRUE,0.536637931034483
76283,101441,1,0,0,326500,360,328000,3180,774,99.54268293,55,1,0,0.658138237774955,FALSE,0.536060279870829
145747,171183,0,0,0,206500,360,488000,3180,776,42.31557377,40,0,0,0.422900340278159,TRUE,0.536559139784946
60146,85253,1,0,0,146500,360,258000,3180,777,56.78294574,29,0,0,0.408021081161154,TRUE,0.537056928034372
3267,28165,0,0,1,66500,240,118000,3180,830,56.3559322,37,1,0,0.608490553779287,FALSE,0.536480686695279
73372,98520,0,0,0,76500,360,178000,3180,850,42.97752809,32,0,0,0.49105917450569,TRUE,0.536977491961415
141738,167159,0,0,1,246500,360,378000,3180,856,65.21164021,52,1,1,0.71656757050806,TRUE,0.537473233404711
121723,147083,0,0,0,216500,360,278000,3180,859,77.87769784,37,0,0,0.443751615872409,TRUE,0.537967914438503
28554,53529,0,0,0,286500,360,408000,3180,878,70.22058824,50,1,0,0.828509101297368,FALSE,0.537393162393162
30590,55573,1,0,0,86500,180,128000,3180,888,67.578125,35,0,0,0.481042391159226,TRUE,0.537886872998933
35489,60491,1,0,0,136500,360,148000,3180,893,92.22972973,46,1,0,0.504327643348619,FALSE,0.537313432835821
88699,113902,0,0,0,306500,360,398000,3180,894,77.01005025,49,0,0,0.438535170468628,TRUE,0.537806176783813
59063,84166,1,0,0,146500,180,208000,3180,895,70.43269231,39,0,0,0.434336053502353,TRUE,0.538297872340426
49092,74145,0,0,0,246500,360,318000,3240,502,77.51572327,42,0,0,0.439123374007156,TRUE,0.538788522848034
146284,171723,0,0,0,256500,360,388000,3240,504,66.10824742,30,0,0,0.428330019759594,TRUE,0.53927813163482
69745,94880,0,0,0,306500,360,628000,3240,504,48.80573248,43,0,0,0.428447244441305,TRUE,0.539766702014846
144762,170196,1,0,1,226500,360,228000,3240,514,99.34210526,52,1,0,0.623978611752992,FALSE,0.539194915254237
72864,98011,1,0,0,196500,324,248000,3240,518,79.23387097,37,0,0,0.411229664449191,TRUE,0.53968253968254
138873,164288,0,0,0,156500,180,198000,3240,536,79.04040404,41,0,0,0.451289529532965,TRUE,0.540169133192389
125983,151361,0,0,0,256500,360,328000,3240,538,78.20121951,39,0,1,0.441254834855917,FALSE,0.539598732840549
129198,154580,0,0,0,206500,360,578000,3240,546,35.7266436,38,0,0,0.413342988732493,TRUE,0.540084388185654
93078,118302,0,0,0,86500,360,88000,3240,549,98.29545455,37,1,0,0.699471117287727,FALSE,0.539515279241307
12696,37615,0,0,0,86500,360,118000,3240,563,73.30508475,46,1,0,0.520883120796332,FALSE,0.538947368421053
52094,77165,0,0,0,176500,360,208000,3240,584,84.85576923,42,1,0,0.557306680679457,FALSE,0.538380651945321
85275,110467,1,0,1,116500,360,118000,3240,590,98.72881356,23,1,0,0.601681802221556,FALSE,0.53781512605042
52157,77228,0,0,0,266500,360,418000,3240,594,63.75598086,42,0,0,0.420643315345827,TRUE,0.538300104931794
128044,153425,1,0,0,96500,360,138000,3240,595,69.92753623,26,0,0,0.461377487048289,TRUE,0.538784067085954
142984,168410,0,0,0,206500,360,358000,3240,613,57.68156425,42,0,0,0.423814251706294,TRUE,0.539267015706806
100897,126154,0,0,0,156500,360,478000,3240,628,32.74058577,37,0,0,0.418095456614989,TRUE,0.539748953974895
127993,153374,0,0,1,156500,360,198000,3240,648,79.04040404,41,1,0,0.57074029289829,FALSE,0.539184952978056
140845,166265,0,0,0,286500,360,428000,3240,652,66.93925234,58,1,1,0.799128160818626,TRUE,0.539665970772443
50711,75773,0,0,0,166500,216,408000,3240,664,40.80882353,46,0,0,0.416048213874576,TRUE,0.54014598540146
54891,79969,0,0,1,266500,360,268000,3240,667,99.44029851,56,1,0,0.619878626321222,FALSE,0.539583333333333
20935,45883,0,0,0,96500,180,208000,3240,680,46.39423077,22,0,0,0.461189694871946,TRUE,0.54006243496358
87774,112976,1,0,0,226500,360,258000,3240,713,87.79069767,56,1,1,0.756107647230724,TRUE,0.540540540540541
46780,71827,0,0,0,226500,360,308000,3240,723,73.53896104,46,0,0,0.437528705861958,TRUE,0.541017653167186
148063,173509,0,0,0,416500,360,808000,3240,728,51.5470297,49,0,0,0.473348590721923,TRUE,0.54149377593361
122759,148125,1,0,1,246500,360,258000,3240,733,95.54263566,50,1,0,0.635815672888248,FALSE,0.540932642487047
20462,45409,0,0,1,106500,180,128000,3240,746,83.203125,21,1,0,0.643340779299671,FALSE,0.540372670807453
22774,47733,1,0,0,96500,360,118000,3240,751,81.77966102,30,0,0,0.485799977846245,TRUE,0.540847983453981
47785,72835,0,0,0,176500,360,188000,3240,782,93.88297872,35,1,0,0.571048537532183,FALSE,0.540289256198347
112730,138055,1,0,0,206500,360,298000,3240,789,69.29530201,15,1,0,0.549739140565784,FALSE,0.539731682146543
4030,28932,1,0,0,196500,360,208000,3240,790,94.47115385,20,0,0,0.494474176705402,TRUE,0.54020618556701
73982,99132,0,0,1,116500,360,138000,3240,834,84.42028986,48,1,1,0.609760904816294,TRUE,0.540679711637487
43801,68836,1,0,0,116500,180,168000,3240,855,69.3452381,37,0,0,0.446602804249392,TRUE,0.541152263374486
100835,126092,0,0,0,266500,360,278000,3240,858,95.86330935,48,1,0,0.572520974177592,FALSE,0.540596094552929
75312,100469,1,0,0,306500,360,388000,3240,867,78.99484536,44,0,0,0.41254972530993,TRUE,0.541067761806982
24018,48980,0,0,1,166500,360,168000,3240,877,99.10714286,21,1,0,0.660031224728531,FALSE,0.54051282051282
108120,133421,1,0,0,276500,360,288000,3240,887,96.00694444,41,0,1,0.478950149568071,FALSE,0.539959016393443
63942,89062,1,0,0,126500,360,158000,3240,890,80.06329114,47,0,0,0.460823385981751,TRUE,0.54042988741044
13872,38795,0,0,0,106500,300,138000,3300,519,77.17391304,40,1,0,0.516030200935389,FALSE,0.539877300613497
55,24945,0,0,1,86500,360,948000,3300,519,9.124472574,31,1,1,0.588921832356293,TRUE,0.540347293156282
89094,114298,0,0,0,356500,360,508000,3300,520,70.17716535,40,0,0,0.433775763166811,TRUE,0.540816326530612
49068,74121,0,0,1,146500,360,178000,3300,525,82.30337079,22,1,0,0.591618597212946,FALSE,0.54026503567788
72352,97495,0,0,1,156500,300,158000,3300,528,99.05063291,38,1,0,0.685433027076543,FALSE,0.539714867617108
21317,46268,0,0,0,156500,180,238000,3300,531,65.75630252,32,0,0,0.434185011138772,TRUE,0.540183112919634
101799,127061,0,0,1,256500,360,308000,3300,536,83.27922078,47,1,0,0.59639719340606,FALSE,0.539634146341463
68188,93318,0,0,1,336500,360,758000,3300,568,44.39313984,29,1,1,0.665943810630196,TRUE,0.54010152284264
129107,154489,0,0,1,156500,360,188000,3300,571,83.24468085,52,1,0,0.656347849523981,FALSE,0.539553752535497
77971,103134,1,0,1,256500,360,348000,3300,571,73.70689655,41,1,0,0.585126361926876,FALSE,0.539007092198582
131704,157093,0,0,0,376500,360,718000,3300,572,52.43732591,49,0,0,0.460283209791333,TRUE,0.539473684210526
130198,155583,0,0,0,156500,360,188000,3300,588,83.24468085,34,1,1,0.559527048615449,TRUE,0.539939332659252
96334,121571,1,0,0,126500,360,538000,3300,604,23.51301115,42,0,0,0.399987330892487,TRUE,0.54040404040404
85616,110810,0,0,0,346500,360,1758000,3300,606,19.70989761,48,0,0,0.438385593654996,TRUE,0.540867810292634
102693,127960,0,0,1,66500,360,78000,3300,611,85.25641026,30,1,0,0.673926020608378,FALSE,0.540322580645161
26086,51054,0,0,0,166500,360,208000,3300,631,80.04807692,27,0,0,0.457658766390562,TRUE,0.540785498489426
124934,150309,0,0,0,316500,360,398000,3300,639,79.52261307,46,0,0,0.438531251716121,TRUE,0.541247484909457
51866,76936,0,0,0,216500,360,358000,3300,650,60.47486034,36,0,0,0.414463063656778,TRUE,0.541708542713568
89271,114476,0,0,0,326500,360,588000,3300,663,55.52721088,42,0,0,0.41903783330858,TRUE,0.542168674698795
53624,78699,0,0,0,66500,360,98000,3300,679,67.85714286,20,1,1,0.558062565111295,TRUE,0.542627883650953
26074,51042,0,0,0,96500,240,158000,3300,695,61.07594937,36,0,0,0.487247128275284,TRUE,0.543086172344689
11327,36246,0,0,0,226500,360,288000,3300,703,78.64583333,41,0,0,0.435703997560801,TRUE,0.543543543543543
32826,57817,0,0,0,256500,360,298000,3300,727,86.0738255,57,1,1,0.785166387450609,TRUE,0.544
125865,151243,0,0,0,236500,360,958000,3300,736,24.6868476,47,0,1,0.420930593403431,FALSE,0.543456543456543
3932,28834,0,0,0,376500,360,378000,3300,749,99.6031746,49,1,0,0.584676543681415,FALSE,0.542914171656687
100605,125860,0,0,0,306500,360,318000,3300,772,96.3836478,44,1,0,0.552824336877446,FALSE,0.542372881355932
17664,42601,0,0,0,436500,360,708000,3300,774,61.65254237,46,1,0,0.512966163489772,FALSE,0.541832669322709
41725,66752,0,0,1,216500,360,258000,3300,797,83.91472868,55,1,0,0.643214378501165,FALSE,0.541293532338308
120058,145410,0,0,1,276500,360,328000,3300,834,84.29878049,45,1,0,0.60510618480792,FALSE,0.540755467196819
132725,158117,0,0,0,216500,360,368000,3300,858,58.83152174,29,0,0,0.413911481304763,TRUE,0.541211519364449
41038,66065,0,0,0,236500,360,288000,3300,869,82.11805556,36,1,0,0.519442461180279,FALSE,0.540674603174603
129725,155108,0,0,1,126500,360,138000,3300,872,91.66666667,37,1,0,0.632912720490466,FALSE,0.54013875123885
115062,140395,0,0,0,116500,180,178000,3300,893,65.4494382,32,0,0,0.484770872104617,TRUE,0.540594059405941
100533,125787,1,0,0,176500,360,308000,3300,893,57.30519481,46,0,1,0.416420287986814,FALSE,0.540059347181009
17091,42026,0,0,1,216500,360,288000,3360,522,75.17361111,36,1,0,0.552008197582615,FALSE,0.539525691699605
111298,136616,0,0,1,106500,360,108000,3360,569,98.61111111,36,1,0,0.68629564870144,FALSE,0.538993089832182
69160,94293,0,0,0,146500,180,188000,3360,571,77.92553191,43,0,0,0.47917432106631,TRUE,0.539447731755424
61605,86718,0,0,0,226500,360,288000,3360,600,78.64583333,36,0,0,0.436994602561617,TRUE,0.539901477832512
13889,38812,0,0,0,226500,360,318000,3360,623,71.22641509,39,0,0,0.419256465635761,TRUE,0.540354330708661
11763,36682,0,0,0,216500,360,348000,3360,631,62.21264368,30,0,0,0.412916241484684,TRUE,0.540806293018682
41632,66659,0,0,0,256500,360,268000,3360,654,95.70895522,36,1,0,0.566720670260874,FALSE,0.540275049115914
26144,51112,0,0,0,126500,180,308000,3360,655,41.07142857,36,0,1,0.43512623767072,FALSE,0.539744847890088
13295,38216,0,0,0,176500,360,238000,3360,665,74.15966387,48,0,1,0.453092082180522,FALSE,0.53921568627451
103824,129096,0,0,0,146500,360,248000,3360,669,59.07258065,45,0,0,0.443062278372044,TRUE,0.539666993143976
94726,119958,0,0,1,186500,360,228000,3360,674,81.79824561,50,1,1,0.607425074810829,TRUE,0.540117416829746
146245,171684,0,0,1,206500,360,208000,3360,677,99.27884615,57,1,1,0.666794405809625,TRUE,0.540566959921799
32357,57347,0,0,0,276500,324,328000,3360,680,84.29878049,42,1,0,0.547894011679529,FALSE,0.5400390625
38397,63411,1,0,0,186500,360,358000,3360,684,52.09497207,36,0,0,0.397313682436834,TRUE,0.540487804878049
122378,147742,1,0,0,146500,360,278000,3360,700,52.69784173,20,0,0,0.420055540007664,TRUE,0.54093567251462
18593,43533,0,0,0,206500,360,268000,3360,700,77.05223881,29,0,0,0.445669807078469,TRUE,0.541382667964947
43206,68238,0,0,1,126500,360,48000,3360,700,263.5416667,59,1,1,0.899404339512703,TRUE,0.541828793774319
9703,34614,0,0,0,176500,360,238000,3360,725,74.15966387,22,0,1,0.444635685224459,FALSE,0.541302235179786
371,25262,1,0,0,126500,360,178000,3360,737,71.06741573,26,0,0,0.440459564039815,TRUE,0.541747572815534
105312,130596,0,0,0,306500,360,708000,3360,744,43.29096045,40,0,0,0.419277442688533,TRUE,0.542192046556741
137030,162437,0,0,1,96500,360,118000,3360,748,81.77966102,58,1,1,0.635182029072397,TRUE,0.542635658914729
53913,78988,0,0,0,246500,216,268000,3360,754,91.97761194,41,1,0,0.591770230505932,FALSE,0.542110358180058
72123,97264,0,0,0,326500,360,338000,3360,773,96.59763314,49,1,0,0.54126142677377,FALSE,0.541586073500967
129251,154633,0,0,0,86500,180,168000,3360,779,51.48809524,31,0,0,0.496598423642325,TRUE,0.542028985507246
30269,55252,0,0,0,156500,360,258000,3360,803,60.65891473,27,0,0,0.434633545883298,TRUE,0.542471042471042
137729,163137,0,0,1,246500,300,388000,3360,809,63.53092784,61,1,1,0.774247231422832,TRUE,0.54291224686596
129932,155317,0,0,0,406500,360,678000,3360,814,59.95575221,49,0,0,0.470046849958016,TRUE,0.543352601156069
34216,59216,0,0,0,246500,360,338000,3360,821,72.92899408,44,0,0,0.43168846068313,TRUE,0.543792107795958
47356,72406,0,0,0,476500,360,578000,3360,823,82.43944637,18,1,1,0.778822626164737,TRUE,0.544230769230769
69867,95002,0,0,1,276500,360,278000,3360,831,99.46043165,47,1,1,0.643931771228602,TRUE,0.544668587896254
59574,84679,0,0,1,216500,360,298000,3360,859,72.65100671,52,1,0,0.674164120191426,FALSE,0.544145873320537
128910,154292,0,0,0,286500,360,318000,3360,860,90.09433962,39,1,0,0.553037406140071,FALSE,0.543624161073825
45939,70983,0,0,0,346500,360,438000,3360,867,79.10958904,46,0,0,0.446542142694037,TRUE,0.544061302681992
76876,102037,0,0,0,166500,120,328000,3360,878,50.76219512,46,0,0,0.428672209314531,TRUE,0.544497607655502
92121,117340,0,0,0,296500,360,308000,3360,879,96.26623377,55,1,0,0.745484362353184,FALSE,0.543977055449331
133790,159186,0,0,0,186500,360,198000,3360,884,94.19191919,42,1,1,0.57454341513404,TRUE,0.544412607449857
15693,40622,0,0,0,226500,360,308000,3360,885,73.53896104,42,0,1,0.432657729127513,FALSE,0.543893129770992
78685,103850,1,0,0,356500,360,608000,3360,892,58.63486842,49,0,0,0.40926537825232,TRUE,0.544327931363203
71712,96852,0,0,1,216500,360,258000,3420,505,83.91472868,55,1,0,0.643550562382349,FALSE,0.543809523809524
127827,153207,0,0,0,326500,360,788000,3420,506,41.43401015,46,0,0,0.432174907824228,TRUE,0.544243577545195
60276,85384,0,0,0,176500,360,228000,3420,510,77.4122807,31,0,0,0.443153312456176,TRUE,0.54467680608365
55442,80522,0,0,0,166500,360,208000,3420,514,80.04807692,32,0,0,0.448511649143261,TRUE,0.545109211775878
110323,135637,1,0,0,206500,360,248000,3420,533,83.26612903,36,0,0,0.462383732109244,TRUE,0.545540796963947
71110,96247,0,0,0,366500,360,778000,3420,555,47.10796915,53,1,1,0.843665514463119,TRUE,0.545971563981043
72258,97399,0,0,0,296500,360,358000,3420,555,82.82122905,45,1,0,0.518875896100641,FALSE,0.545454545454545
95399,120633,0,0,0,156500,360,228000,3420,560,68.64035088,49,0,0,0.465938314487383,TRUE,0.545884578997162
103061,128329,0,0,0,226500,360,338000,3420,566,67.01183432,40,0,1,0.415880561653676,FALSE,0.545368620037807
74649,99803,1,0,0,346500,360,438000,3420,573,79.10958904,48,0,0,0.417962777294487,TRUE,0.545797922568461
31291,56278,0,0,0,146500,360,258000,3420,576,56.78294574,49,0,1,0.461563366071868,FALSE,0.545283018867925
10641,35555,0,0,0,96500,180,168000,3420,596,57.44047619,30,0,0,0.48963523180138,TRUE,0.545711592836946
41344,66371,0,0,0,296500,360,318000,3420,598,93.23899371,46,1,0,0.546275736273883,FALSE,0.545197740112994
32901,57892,0,0,1,146500,360,148000,3420,617,98.98648649,51,1,1,0.649382640124165,TRUE,0.545625587958608
89911,115117,0,0,0,306500,360,588000,3420,620,52.12585034,43,0,0,0.42013501682662,TRUE,0.546052631578947
140727,166147,0,0,0,236500,360,318000,3420,631,74.37106918,42,0,0,0.427543083957005,TRUE,0.546478873239437
32477,57467,0,0,0,196500,360,288000,3420,648,68.22916667,46,0,0,0.437884862735289,TRUE,0.546904315196998
5660,30564,0,0,0,276500,360,418000,3420,662,66.14832536,38,0,1,0.421698439689211,FALSE,0.54639175257732
93485,118711,0,0,0,156500,240,228000,3420,664,68.64035088,39,0,0,0.43787412510399,TRUE,0.546816479400749
135590,160991,0,0,0,106500,240,178000,3420,680,59.83146067,21,0,0,0.482483362077756,TRUE,0.547240411599626
131825,157214,1,0,1,156500,360,238000,3420,699,65.75630252,40,1,0,0.595510819559129,FALSE,0.546728971962617
14509,39433,0,0,0,206500,360,228000,3420,713,90.57017544,33,1,0,0.557690449320954,FALSE,0.546218487394958
147685,173131,1,0,1,146500,360,148000,3420,718,98.98648649,40,1,0,0.550384819631555,FALSE,0.545708955223881
139141,164556,0,0,0,256500,300,298000,3420,734,86.0738255,42,1,0,0.596848426207837,FALSE,0.54520037278658
120249,145601,1,0,0,216500,360,228000,3420,746,94.95614035,42,0,0,0.458939272546372,TRUE,0.545623836126629
121364,146724,0,0,0,226500,360,448000,3420,748,50.55803571,46,0,0,0.414939102923257,TRUE,0.546046511627907
22878,47838,0,0,0,306500,360,388000,3420,757,78.99484536,46,0,0,0.434261114516389,TRUE,0.546468401486989
48767,73819,0,0,0,356500,360,348000,3420,787,102.4425287,55,1,0,0.771060634148575,FALSE,0.545961002785515
72763,97909,0,0,0,66500,180,98000,3420,788,67.85714286,38,1,0,0.544938835542598,FALSE,0.545454545454545
122879,148245,0,0,0,236500,360,298000,3420,812,79.36241611,49,0,0,0.459015632441279,TRUE,0.545875810936052
81819,106997,1,0,0,126500,360,148000,3420,823,85.47297297,45,0,0,0.498325267184232,TRUE,0.546296296296296
2665,27563,1,0,0,256500,360,478000,3420,831,53.66108787,44,0,0,0.404541911734908,TRUE,0.546716003700278
58196,83293,0,0,0,96500,240,108000,3420,840,89.35185185,31,1,0,0.677577083611231,FALSE,0.546210720887246
22901,47861,0,0,0,286500,360,788000,3420,840,36.35786802,49,0,0,0.422396078534204,TRUE,0.5466297322253
125129,150505,0,0,0,126500,360,458000,3420,862,27.62008734,11,1,1,0.553447850545886,TRUE,0.547047970479705
107062,132358,0,0,0,206500,360,308000,3420,888,67.04545455,33,0,0,0.429494128740584,TRUE,0.547465437788018
22911,47871,1,0,0,156500,180,258000,3480,507,60.65891473,37,0,0,0.399000656674718,TRUE,0.547882136279926
124510,149883,0,0,1,126500,360,168000,3480,507,75.29761905,7,1,0,0.652889545163595,FALSE,0.547378104875805
83726,108912,0,0,1,166500,360,198000,3480,546,84.09090909,49,1,0,0.608094687776184,FALSE,0.546875
13054,37974,0,0,0,286500,360,308000,3480,547,93.01948052,41,1,0,0.562641554921421,FALSE,0.546372819100092
138561,163976,1,0,0,456500,360,538000,3480,555,84.85130112,51,1,1,0.846317555663399,TRUE,0.546788990825688
40497,65523,0,0,0,156500,180,258000,3480,556,60.65891473,32,0,0,0.435722780938896,TRUE,0.547204399633364
120987,146344,1,0,0,266500,360,358000,3480,566,74.44134078,38,0,0,0.402684297112182,TRUE,0.547619047619048
48360,73411,1,0,0,306500,360,428000,3480,569,71.61214953,43,0,0,0.405707640339922,TRUE,0.548032936870997
46079,71123,0,0,0,186500,360,268000,3480,574,69.58955224,40,0,0,0.43654783570221,TRUE,0.548446069469835
26906,51877,0,0,1,306500,360,338000,3480,576,90.68047337,47,1,0,0.596793891726628,FALSE,0.547945205479452
90288,115495,0,0,0,146500,276,308000,3480,592,47.56493506,30,0,0,0.43498035489674,TRUE,0.548357664233577
49361,74417,1,0,0,156500,360,188000,3480,601,83.24468085,25,0,0,0.496298269138479,TRUE,0.54876937101185
