,Time,Length,Airline,DayOfWeek,Weekend,HH_C,HH_A,PRED,PROB,REAL,CERT,CORRECT,TP,TN,FP,FN
225940,1040,80,0.7034216453931138,4,0,0.0006303533686825614,0.6764705882352942,1,0.7190848754350992,0,0.21908487543509925,0,0,0,1,0
417224,1040,80,0.7034216453931138,4,0,0.0006303533686825614,0.6764705882352942,1,0.7190848754350992,1,0.21908487543509925,1,1,0,0,0
241718,550,75,0.7034216453931138,1,0,0.00035225629426378436,0.7894736842105263,1,0.7190314367525731,0,0.21903143675257308,0,0,0,1,0
52893,510,360,0.7034216453931138,3,0,0.00020393785457376988,0.9090909090909091,1,0.7190204701655298,1,0.21902047016552983,1,1,0,0,0
103086,1005,145,0.7034216453931138,2,0,0.00029663687938002894,0.6875,1,0.7188363464066121,1,0.2188363464066121,1,1,0,0,0
41362,1190,55,0.7034216453931138,3,0,0.0006303533686825614,0.6764705882352942,1,0.718755109894972,1,0.21875510989497204,1,1,0,0,0
16959,655,235,0.5629139072847682,6,1,0.0002410174644962735,0.7692307692307693,1,0.7183856191656587,0,0.21838561916565868,0,0,0,1,0
252842,1130,135,0.5629139072847682,2,0,0.0004264155141087916,0.8260869565217391,1,0.7182449858356275,1,0.21824498583562746,1,1,0,0,0
537269,580,145,0.7034216453931138,7,1,0.00020393785457376988,0.8181818181818182,1,0.718230935098665,1,0.21823093509866498,1,1,0,0,0
410516,1110,60,0.7034216453931138,4,0,0.001427564982016389,0.6753246753246753,1,0.718145631702892,1,0.21814563170289203,1,1,0,0,0
536688,680,80,0.7034216453931138,6,1,0.0002780970744187771,0.7333333333333333,1,0.7179657756717934,1,0.21796577567179343,1,1,0,0,0
422900,905,85,0.7034216453931138,5,0,0.0007230523934888205,0.6923076923076923,1,0.7178809760622329,1,0.2178809760622329,1,1,0,0,0
332841,790,75,0.7034216453931138,1,0,0.0006303533686825614,0.6764705882352942,1,0.7177431834915206,0,0.21774318349152055,0,0,0,1,0
268689,660,155,0.7034216453931138,6,1,0.00029663687938002894,0.75,1,0.7175370791955461,1,0.2175370791955461,1,1,0,0,0
89755,889,315,0.5629139072847682,7,1,0.0004264155141087916,0.782608695652174,1,0.7174209332670636,1,0.21742093326706358,1,1,0,0,0
238259,605,205,0.7034216453931138,2,0,0.0003151766843412807,0.7058823529411765,1,0.71735388571979,0,0.21735388571978997,0,0,0,1,0
158501,825,75,0.7034216453931138,2,0,0.0006303533686825614,0.6764705882352942,1,0.7173313798512788,1,0.21733137985127882,1,1,0,0,0
179326,1240,75,0.7034216453931138,2,0,0.0006303533686825614,0.6764705882352942,1,0.7172376719180646,0,0.21723767191806465,0,0,0,1,0
312376,1140,65,0.7034216453931138,3,0,0.001427564982016389,0.6753246753246753,1,0.717095455960274,1,0.21709545596027402,1,1,0,0,0
14026,530,85,0.7034216453931138,1,0,9.269902480625904e-05,0.8,1,0.7170811851682523,0,0.21708118516825226,0,0,0,1,0
139793,810,65,0.7034216453931138,1,0,0.001427564982016389,0.6753246753246753,1,0.7170173256759209,1,0.2170173256759209,1,1,0,0,0
96249,1005,90,0.7034216453931138,7,1,0.0003151766843412807,0.7058823529411765,1,0.7169926644235269,1,0.21699266442352694,1,1,0,0,0
266285,510,360,0.7034216453931138,1,0,0.00020393785457376988,0.9090909090909091,1,0.7169751815887533,1,0.21697518158875329,1,1,0,0,0
12326,695,60,0.7034216453931138,1,0,0.00040787570914753977,0.6818181818181818,1,0.7169492162792898,0,0.21694921627928976,0,0,0,1,0
427592,950,65,0.7034216453931138,7,1,0.0006303533686825614,0.7058823529411765,1,0.7169284034258184,1,0.21692840342581843,1,1,0,0,0
34418,810,60,0.7034216453931138,1,0,0.001427564982016389,0.6753246753246753,1,0.7168039397593133,1,0.21680393975931334,1,1,0,0,0
534426,1095,235,0.7034216453931138,1,0,5.561941488375542e-05,0.6666666666666666,1,0.716458294700483,1,0.21645829470048294,1,1,0,0,0
420809,1200,60,0.7034216453931138,2,0,0.001427564982016389,0.6753246753246753,1,0.7162984281858575,1,0.21629842818585754,1,1,0,0,0
165444,1050,200,0.7034216453931138,6,1,0.0003151766843412807,0.7058823529411765,1,0.7161556573303258,0,0.21615565733032582,0,0,0,1,0
354042,820,105,0.7034216453931138,5,0,0.00035225629426378436,0.6842105263157895,1,0.7160958818496772,1,0.2160958818496772,1,1,0,0,0
299723,1245,145,0.7034216453931138,5,0,0.00029663687938002894,0.6875,1,0.7160831887033813,1,0.21608318870338128,1,1,0,0,0
155215,965,75,0.7034216453931138,6,1,0.00012977863472876265,0.7142857142857143,1,0.715986610039768,1,0.21598661003976805,1,1,0,0,0
102163,880,65,0.7034216453931138,7,1,0.0006303533686825614,0.7058823529411765,1,0.7159737791483619,1,0.2159737791483619,1,1,0,0,0
353908,1195,135,0.7034216453931138,7,1,0.00012977863472876265,0.7142857142857143,1,0.7158606173071681,1,0.2158606173071681,1,1,0,0,0
537353,1195,135,0.7034216453931138,7,1,0.00012977863472876265,0.7142857142857143,1,0.7158606173071681,1,0.2158606173071681,1,1,0,0,0
37952,950,70,0.7034216453931138,5,0,0.0006303533686825614,0.6764705882352942,1,0.7156065066488024,1,0.21560650664880243,1,1,0,0,0
214890,950,70,0.7034216453931138,5,0,0.0006303533686825614,0.6764705882352942,1,0.7156065066488024,1,0.21560650664880243,1,1,0,0,0
318174,690,85,0.7034216453931138,3,0,0.0006674329786050651,0.6944444444444444,1,0.7155673931974286,1,0.21556739319742857,1,1,0,0,0
352122,595,235,0.7034216453931138,7,1,7.415921984500724e-05,0.75,1,0.7155540357509136,0,0.2155540357509136,0,0,0,1,0
321352,815,130,0.5629139072847682,2,0,0.0004264155141087916,0.8260869565217391,1,0.7154473567149177,1,0.21544735671491766,1,1,0,0,0
361181,965,145,0.7034216453931138,5,0,0.00029663687938002894,0.6875,1,0.7153923081773269,1,0.2153923081773269,1,1,0,0,0
262529,890,105,0.7034216453931138,7,1,0.00044495531907004336,0.7083333333333334,1,0.7153640498086429,1,0.21536404980864288,1,1,0,0,0
84745,715,70,0.7034216453931138,2,0,0.00035225629426378436,0.6842105263157895,1,0.7150458834190799,1,0.21504588341907993,1,1,0,0,0
155827,1155,150,0.7034216453931138,7,1,0.00038933590418628795,0.7142857142857143,1,0.7148123249346798,1,0.21481232493467983,1,1,0,0,0
278146,785,70,0.7034216453931138,5,0,0.00035225629426378436,0.6842105263157895,1,0.714781968346855,0,0.21478196834685503,0,0,0,1,0
223589,885,149,0.5629139072847682,1,0,0.0003707960992250362,0.8,1,0.7147244456448256,0,0.21472444564482562,0,0,0,1,0
237127,1020,189,0.5629139072847682,3,0,0.0005932737587600579,0.75,1,0.7147224733296992,0,0.21472247332969918,0,0,0,1,0
56662,955,105,0.7034216453931138,6,1,0.00038933590418628795,0.7142857142857143,1,0.7146479247974437,0,0.21464792479744366,0,0,0,1,0
279640,575,145,0.7034216453931138,1,0,0.0002780970744187771,0.7333333333333333,1,0.7145615354950013,0,0.21456153549500134,0,0,0,1,0
28608,580,70,0.7034216453931138,6,1,0.0001853980496125181,0.8,1,0.7145500267902828,0,0.2145500267902828,0,0,0,1,0
485033,815,145,0.7034216453931138,3,0,0.00029663687938002894,0.6875,1,0.7145462922909214,1,0.21454629229092137,1,1,0,0,0
32053,685,95,0.7034216453931138,2,0,0.0005932737587600579,0.6875,1,0.714453665594632,1,0.21445366559463197,1,1,0,0,0
147519,810,95,0.7034216453931138,5,0,0.00029663687938002894,0.6875,1,0.7142372080469971,1,0.21423720804699709,1,1,0,0,0
493349,695,145,0.7034216453931138,4,0,0.00029663687938002894,0.6875,1,0.7140862723921098,0,0.21408627239210976,0,0,0,1,0
373783,815,145,0.7034216453931138,2,0,0.00029663687938002894,0.6875,1,0.7139626504331121,1,0.21396265043311213,1,1,0,0,0
478550,675,80,0.7034216453931138,3,0,0.0002410174644962735,0.6923076923076923,1,0.7138923596143453,1,0.21389235961434527,1,1,0,0,0
24568,1180,205,0.7034216453931138,6,1,0.0003151766843412807,0.7058823529411765,1,0.7138722279104712,0,0.21387222791047122,0,0,0,1,0
44404,1035,110,0.7034216453931138,6,1,0.00044495531907004336,0.7083333333333334,1,0.7138087718731088,1,0.21380877187310876,1,1,0,0,0
40242,725,85,0.7034216453931138,2,0,0.0007230523934888205,0.6923076923076923,1,0.7137620673491576,1,0.2137620673491576,1,1,0,0,0
319579,660,80,0.7034216453931138,2,0,0.00029663687938002894,0.6875,1,0.7137488145857754,1,0.21374881458577544,1,1,0,0,0
384026,630,265,0.7034216453931138,7,1,0.00014831843969001447,0.75,1,0.7136989703817249,0,0.21369897038172492,0,0,0,1,0
370515,635,90,0.7034216453931138,3,0,0.0002410174644962735,0.6923076923076923,1,0.7135683465499628,1,0.21356834654996282,1,1,0,0,0
72252,545,90,0.7034216453931138,3,0,0.00016685824465126627,0.7777777777777778,1,0.7134989146208516,0,0.21349891462085158,0,0,0,1,0
477150,805,350,0.7034216453931138,3,0,5.561941488375542e-05,0.6666666666666666,1,0.7129976374533029,1,0.2129976374533029,1,1,0,0,0
272711,530,120,0.7034216453931138,4,0,0.00012977863472876265,0.8571428571428571,1,0.7129822670961231,0,0.2129822670961231,0,0,0,1,0
65592,1085,115,0.7034216453931138,4,0,0.0006859727835663168,0.6756756756756757,1,0.7128885814215176,0,0.21288858142151756,0,0,0,1,0
247194,1080,60,0.7034216453931138,6,1,0.0002595572694575253,0.7142857142857143,1,0.7128658324036655,1,0.21286583240366552,1,1,0,0,0
99230,1095,55,0.7034216453931138,5,0,0.0006303533686825614,0.6764705882352942,1,0.7125500528964104,1,0.21255005289641038,1,1,0,0,0
222044,1110,75,0.7034216453931138,5,0,0.0006303533686825614,0.6764705882352942,1,0.7124628816351801,0,0.21246288163518012,0,0,0,1,0
146571,1285,75,0.7034216453931138,5,0,0.0006303533686825614,0.6764705882352942,1,0.7124628816351801,1,0.21246288163518012,1,1,0,0,0
214772,1290,80,0.7034216453931138,5,0,0.0006303533686825614,0.6764705882352942,1,0.7124628816351801,1,0.21246288163518012,1,1,0,0,0
264278,780,60,0.7034216453931138,4,0,0.001427564982016389,0.6753246753246753,1,0.7123964055211597,1,0.21239640552115968,1,1,0,0,0
204740,780,60,0.7034216453931138,4,0,0.001427564982016389,0.6753246753246753,1,0.7123964055211597,1,0.21239640552115968,1,1,0,0,0
538757,1100,184,0.5629139072847682,3,0,0.0005932737587600579,0.75,1,0.7123632235692997,1,0.2123632235692997,1,1,0,0,0
455405,540,80,0.7034216453931138,3,0,7.415921984500724e-05,0.75,1,0.712325226730332,0,0.21232522673033205,0,0,0,1,0
265220,615,160,0.7034216453931138,7,1,0.0004634951240312952,0.76,1,0.712162175002797,1,0.212162175002797,1,1,0,0,0
205001,845,300,0.7034216453931138,3,0,5.561941488375542e-05,0.6666666666666666,1,0.7120810517478118,1,0.21208105174781178,1,1,0,0,0
147963,780,75,0.7034216453931138,3,0,0.0006303533686825614,0.6764705882352942,1,0.7120720875941414,1,0.21207208759414142,1,1,0,0,0
413858,695,145,0.7034216453931138,2,0,0.00029663687938002894,0.6875,1,0.7119150558106927,1,0.2119150558106927,1,1,0,0,0
425633,715,70,0.7034216453931138,5,0,0.00035225629426378436,0.6842105263157895,1,0.7118689863599811,1,0.21186898635998108,1,1,0,0,0
482292,540,50,0.7034216453931138,5,0,0.0001853980496125181,0.9,1,0.7118438371975259,1,0.21184383719752586,1,1,0,0,0
300956,1020,189,0.5629139072847682,5,0,0.0005932737587600579,0.75,1,0.7118039097398474,1,0.21180390973984742,1,1,0,0,0
309242,1020,185,0.5629139072847682,4,0,0.0005932737587600579,0.75,1,0.7116578845697025,1,0.21165788456970247,1,1,0,0,0
316570,550,130,0.7034216453931138,3,0,0.0002410174644962735,0.7692307692307693,1,0.71159284876301,1,0.21159284876301,1,1,0,0,0
466422,755,210,0.7034216453931138,7,1,0.00012977863472876265,0.7142857142857143,1,0.7115894469836421,1,0.21158944698364213,1,1,0,0,0
359968,990,195,0.7034216453931138,1,0,0.00016685824465126627,0.6666666666666666,1,0.7115136089458087,1,0.21151360894580873,1,1,0,0,0
521744,990,195,0.7034216453931138,1,0,0.00016685824465126627,0.6666666666666666,1,0.7115136089458087,1,0.21151360894580873,1,1,0,0,0
106869,625,205,0.7034216453931138,5,0,0.0003151766843412807,0.7058823529411765,1,0.7113442402237253,1,0.21134424022372533,1,1,0,0,0
320650,1080,65,0.7034216453931138,5,0,0.001427564982016389,0.6753246753246753,1,0.7107491038125385,1,0.21074910381253853,1,1,0,0,0
303779,1020,65,0.7034216453931138,5,0,0.001427564982016389,0.6753246753246753,1,0.7107491038125385,1,0.21074910381253853,1,1,0,0,0
241955,1010,120,0.7034216453931138,6,1,0.0001853980496125181,0.7,1,0.7106278383328499,0,0.21062783833284993,0,0,0,1,0
152390,530,285,0.7034216453931138,5,0,7.415921984500724e-05,0.75,1,0.7097833745498423,1,0.2097833745498423,1,1,0,0,0
411881,540,60,0.7034216453931138,1,0,0.0004264155141087916,0.782608695652174,1,0.708766726958355,1,0.20876672695835496,1,1,0,0,0
150276,900,285,0.7034216453931138,2,0,0.00016685824465126627,0.6666666666666666,1,0.7086307307734966,1,0.2086307307734966,1,1,0,0,0
410323,1310,75,0.7034216453931138,5,0,0.0006303533686825614,0.6764705882352942,1,0.7084734652858755,1,0.20847346528587551,1,1,0,0,0
427465,540,55,0.7034216453931138,3,0,0.00020393785457376988,0.8181818181818182,1,0.7083334829846853,1,0.20833348298468535,1,1,0,0,0
419105,610,247,0.5629139072847682,7,1,0.00016685824465126627,0.7777777777777778,1,0.7081233943217482,1,0.2081233943217482,1,1,0,0,0
361969,610,145,0.7034216453931138,1,0,0.00029663687938002894,0.6875,1,0.7080323837325104,1,0.20803238373251043,1,1,0,0,0
26833,660,65,0.7034216453931138,1,0,0.001427564982016389,0.6753246753246753,1,0.7080100212598,0,0.20801002125979995,0,0,0,1,0
416146,1140,85,0.7034216453931138,7,1,0.0006674329786050651,0.6944444444444444,1,0.7079903482966052,1,0.20799034829660523,1,1,0,0,0
241966,680,75,0.7034216453931138,3,0,0.0006303533686825614,0.6764705882352942,1,0.7077830049218115,0,0.20778300492181145,0,0,0,1,0
462884,960,60,0.7034216453931138,5,0,0.001427564982016389,0.6753246753246753,1,0.7076973411748665,1,0.2076973411748665,1,1,0,0,0
309395,955,105,0.7034216453931138,1,0,5.561941488375542e-05,0.6666666666666666,1,0.7075499021536394,1,0.20754990215363944,1,1,0,0,0
263688,595,105,0.7034216453931138,7,1,0.00033371648930253253,0.7777777777777778,1,0.7072314081956449,1,0.2072314081956449,1,1,0,0,0
370927,540,200,0.7034216453931138,2,0,0.00014831843969001447,0.75,1,0.706742717268916,1,0.20674271726891602,1,1,0,0,0
203682,1205,190,0.7034216453931138,1,0,5.561941488375542e-05,0.6666666666666666,1,0.7065820043725268,1,0.20658200437252683,1,1,0,0,0
409247,860,180,0.7034216453931138,3,0,5.561941488375542e-05,0.6666666666666666,1,0.7065637258064362,1,0.20656372580643623,1,1,0,0,0
202077,1155,70,0.7034216453931138,1,0,0.00038933590418628795,0.6666666666666666,1,0.7065215121217903,1,0.20652151212179026,1,1,0,0,0
267783,715,120,0.7034216453931138,1,0,0.0006859727835663168,0.6756756756756757,1,0.706478906851754,1,0.20647890685175396,1,1,0,0,0
34095,620,80,0.7034216453931138,2,0,0.0004264155141087916,0.6956521739130435,1,0.7063482103881645,1,0.20634821038816453,1,1,0,0,0
538682,885,85,0.7034216453931138,7,1,0.0006674329786050651,0.6944444444444444,1,0.7063448434930943,1,0.20634484349309434,1,1,0,0,0
521675,855,175,0.7034216453931138,1,0,0.00011123882976751084,0.6666666666666666,1,0.7060363592793558,1,0.20603635927935582,1,1,0,0,0
274368,780,105,0.7034216453931138,1,0,5.561941488375542e-05,0.6666666666666666,1,0.7058518980475,0,0.20585189804750004,0,0,0,1,0
426493,825,120,0.7034216453931138,4,0,5.561941488375542e-05,0.6666666666666666,1,0.7058247014011692,1,0.20582470140116915,1,1,0,0,0
515321,590,60,0.7034216453931138,7,1,0.0004264155141087916,0.782608695652174,1,0.7058070488779594,0,0.20580704887795942,0,0,0,1,0
522687,875,85,0.7034216453931138,7,1,0.0004264155141087916,0.6956521739130435,1,0.7057902849851083,1,0.20579028498510832,1,1,0,0,0
479932,900,120,0.7034216453931138,3,0,5.561941488375542e-05,0.6666666666666666,1,0.705514895944741,1,0.20551489594474104,1,1,0,0,0
357045,535,65,0.7034216453931138,3,0,0.0007601320034113241,0.8048780487804879,1,0.7054217077626339,1,0.2054217077626339,1,1,0,0,0
130333,985,100,0.7034216453931138,2,0,5.561941488375542e-05,0.6666666666666666,1,0.7052862063735685,0,0.20528620637356854,0,0,0,1,0
36712,860,125,0.7034216453931138,3,0,5.561941488375542e-05,0.6666666666666666,1,0.7051267621446583,1,0.2051267621446583,1,1,0,0,0
432327,1193,269,0.5629139072847682,6,1,0.0004264155141087916,0.7391304347826086,1,0.705091738076696,0,0.205091738076696,0,0,0,1,0
321025,1190,65,0.7034216453931138,1,0,0.00016685824465126627,0.6666666666666666,1,0.7050845827777813,1,0.2050845827777813,1,1,0,0,0
145370,790,265,0.44034917555771097,1,0,3.707960992250362e-05,1.0,1,0.7050437239068611,1,0.2050437239068611,1,1,0,0,0
139443,855,175,0.7034216453931138,4,0,0.00011123882976751084,0.6666666666666666,1,0.7050362712465289,1,0.2050362712465289,1,1,0,0,0
157769,625,295,0.7034216453931138,4,0,5.561941488375542e-05,0.6666666666666666,1,0.7048377445159582,1,0.20483774451595815,1,1,0,0,0
87832,805,105,0.7034216453931138,6,1,0.00044495531907004336,0.7083333333333334,1,0.7048255694748593,1,0.2048255694748593,1,1,0,0,0
281542,595,85,0.7034216453931138,7,1,0.0003151766843412807,0.7647058823529411,1,0.704573085554185,0,0.20457308555418496,0,0,0,1,0
263043,760,65,0.7034216453931138,7,1,0.0006303533686825614,0.7058823529411765,1,0.7045455310057801,1,0.2045455310057801,1,1,0,0,0
424655,630,245,0.7034216453931138,1,0,0.00022247765953502168,0.6666666666666666,1,0.704539101852813,1,0.204539101852813,1,1,0,0,0
215041,1095,175,0.7034216453931138,4,0,0.00016685824465126627,0.6666666666666666,1,0.7044905976179123,1,0.20449059761791233,1,1,0,0,0
421015,1080,70,0.7034216453931138,4,0,0.0002780970744187771,0.6666666666666666,1,0.7044173068179299,1,0.2044173068179299,1,1,0,0,0
317126,930,105,0.7034216453931138,3,0,5.561941488375542e-05,0.6666666666666666,1,0.7043421736853896,1,0.20434217368538965,1,1,0,0,0
430481,1150,85,0.7034216453931138,1,0,0.0002780970744187771,0.6666666666666666,1,0.7040724122036158,1,0.20407241220361583,1,1,0,0,0
93014,1030,70,0.7034216453931138,4,0,0.00016685824465126627,0.6666666666666666,1,0.7039772099886906,1,0.20397720998869062,1,1,0,0,0
369444,715,120,0.7034216453931138,4,0,0.0006859727835663168,0.6756756756756757,1,0.7037946154929315,1,0.20379461549293154,1,1,0,0,0
96749,1130,65,0.7034216453931138,4,0,0.00011123882976751084,0.6666666666666666,1,0.7037474821210914,1,0.2037474821210914,1,1,0,0,0
528061,905,70,0.7034216453931138,4,0,0.00038933590418628795,0.6666666666666666,1,0.7037264262918755,1,0.20372642629187554,1,1,0,0,0
92527,980,85,0.7034216453931138,6,1,0.0006674329786050651,0.6944444444444444,1,0.7037247382319477,1,0.2037247382319477,1,1,0,0,0
303290,805,70,0.7034216453931138,1,0,0.00038933590418628795,0.6666666666666666,1,0.7030756148743511,1,0.2030756148743511,1,1,0,0,0
422724,715,115,0.7034216453931138,1,0,5.561941488375542e-05,0.6666666666666666,1,0.7025861721490294,1,0.2025861721490294,1,1,0,0,0
427402,915,110,0.7034216453931138,4,0,0.00016685824465126627,0.6666666666666666,1,0.7025794817381987,1,0.20257948173819873,1,1,0,0,0
40029,1235,165,0.7034216453931138,1,0,0.00011123882976751084,0.6666666666666666,1,0.7025507855024642,1,0.2025507855024642,1,1,0,0,0
423406,1131,354,0.46036085292509565,5,0,1.853980496125181e-05,1.0,1,0.7024740686276553,1,0.20247406862765527,1,1,0,0,0
203370,930,150,0.7034216453931138,3,0,5.561941488375542e-05,0.6666666666666666,1,0.7023872715034903,1,0.20238727150349034,1,1,0,0,0
139574,535,110,0.7034216453931138,1,0,0.0004264155141087916,0.782608695652174,1,0.7022781749639408,1,0.20227817496394085,1,1,0,0,0
300194,1010,75,0.7034216453931138,3,0,0.00011123882976751084,0.6666666666666666,1,0.7022389987070734,1,0.2022389987070734,1,1,0,0,0
195952,1085,115,0.7034216453931138,5,0,0.0006859727835663168,0.6756756756756757,1,0.7020322795358114,1,0.20203227953581138,1,1,0,0,0
173141,930,70,0.7034216453931138,2,0,0.0002780970744187771,0.6666666666666666,1,0.7018792227748409,0,0.20187922277484094,0,0,0,1,0
89574,835,110,0.7034216453931138,3,0,0.00016685824465126627,0.6666666666666666,1,0.7017764954738592,1,0.20177649547385923,1,1,0,0,0
254448,835,110,0.7034216453931138,3,0,0.00016685824465126627,0.6666666666666666,1,0.7017764954738592,1,0.20177649547385923,1,1,0,0,0
507585,1270,213,0.5629139072847682,7,1,0.0004264155141087916,0.7391304347826086,1,0.7017218301582724,0,0.20172183015827239,0,0,0,1,0
97858,1130,115,0.7034216453931138,3,0,0.00016685824465126627,0.6666666666666666,1,0.7016827875406451,1,0.20168278754064506,1,1,0,0,0
